Id	Desc	Name	Atlas	Icon	Tips	ClassID	SubClassID	ThirdClassID	Quality	Color	MinLevelRequire	MaxLevelRequire	CanUse	BindType	CanSell	SellPrice	SellMoneyType	MaxStackSize	ProfessionRequire	SexReq	SortId	CompoundType	CompondLevel	HyperLinkColor	SoundID	ExistTime	DropIcon	DropScaling	DropEffectId	CanThrow	IsCanStorage	IsCanQianKunDai	QianKunDaiGroup	QianKunDaiLevel	IsCanBatchUse	IsNeedAddRemind	IsNeedUseRemind	MaxStorage	SupplyJuqiExp	ItemRmbVal	StallItemID	StallOtherClass	IsNeedSecPasswd
5002	元运断金石（3级）	Nguyên Vận Đoạn Kim Thạch  [ cấp 3 ]	Icon	yuanyunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Kích 404[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Kích trị càng cao thì lại tạo thành thương tổn càng cao, đối với thiên âm C.Kích trị càng cao thì lại trị liệu lượng càng cao	2	3	1	4	3	1	300	0	0	1	1	0	999	-1	-1	16682	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	3	-1	0	1	1	-1	0	0	-1	0	0
5003	元运断金石（4级）	Nguyên Vận Đoạn Kim Thạch  [ cấp 4 ]	Icon	yuanyunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Kích 634[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Kích trị càng cao thì lại tạo thành thương tổn càng cao, đối với thiên âm C.Kích trị càng cao thì lại trị liệu lượng càng cao	2	3	1	4	4	1	300	0	0	1	1	0	999	-1	-1	16683	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	4	-1	0	1	1	-1	0	0	-1	0	0
5004	元运断金石（5级）	Nguyên Vận Đoạn Kim Thạch  [ level 5 ]	Icon	yuanyunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Kích 888[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Kích trị càng cao thì lại tạo thành thương tổn càng cao, đối với thiên âm C.Kích trị càng cao thì lại trị liệu lượng càng cao	2	3	1	4	4	1	300	0	0	1	1	0	999	-1	-1	16684	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	5	-1	0	1	1	-1	0	0	-1	0	0
5005	元运断金石（6级）	Nguyên Vận Đoạn Kim Thạch  [6 cấp ]	Icon	yuanyunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Kích 1163[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Kích trị càng cao thì lại tạo thành thương tổn càng cao, đối với thiên âm C.Kích trị càng cao thì lại trị liệu lượng càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16685	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	6	-1	0	1	1	-1	0	0	-1	0	1
5006	元运断金石（7级）	Nguyên Vận Đoạn Kim Thạch  [ level 7 ]	Icon	yuanyunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Kích 1648[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Kích trị càng cao thì lại tạo thành thương tổn càng cao, đối với thiên âm C.Kích trị càng cao thì lại trị liệu lượng càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16686	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	7	-1	0	1	1	-1	0	0	-1	0	1
5007	元运断金石（8级）	Nguyên Vận Đoạn Kim Thạch  [8 cấp ]	Icon	yuanyunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Kích 2123[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Kích trị càng cao thì lại tạo thành thương tổn càng cao, đối với thiên âm C.Kích trị càng cao thì lại trị liệu lượng càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16687	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	8	-1	0	1	1	-1	0	0	-1	0	1
5008	元运断金石（9级）	Nguyên Vận Đoạn Kim Thạch  [9 cấp ]	Icon	yuanyunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Kích 2564[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Kích trị càng cao thì lại tạo thành thương tổn càng cao, đối với thiên âm C.Kích trị càng cao thì lại trị liệu lượng càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16688	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	9	-1	0	1	1	-1	0	0	-1	0	1
5009	元运断金石（10级）	Nguyên Vận Đoạn Kim Thạch  [ level 10 ]	Icon	yuanyunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Kích 3017[-]#r3 viên tương đồng level 10 Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cấp thần Bảo Thạch  #r C.Kích trị càng cao thì lại tạo thành thương tổn càng cao, đối với thiên âm C.Kích trị càng cao thì lại trị liệu lượng càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16689	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	10	-1	0	1	1	-1	0	0	-1	0	1
5010	元运断金石（神级）	Nguyên Vận Đoạn Kim Thạch  [ cấp thần ]	Icon	yuanyunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Kích 4231[-]#r có thể do 3 viên tương cùng thuộc tính level 10 Bảo Thạch  hợp thành #r C.Kích trị càng cao thì lại tạo thành thương tổn càng cao, đối với thiên âm C.Kích trị càng cao thì lại trị liệu lượng càng cao	2	3	1	5	6	1	300	0	0	1	1	0	999	-1	-1	16690	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	400	-1	0	1	1	-1	0	0	-1	0	1
5011	元运断金石（12级）	Nguyên Vận Đoạn Kim Thạch  [ level 12 ]	Icon	yuanyunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Kích 5313[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Kích trị càng cao thì lại tạo thành thương tổn càng cao, đối với thiên âm C.Kích trị càng cao thì lại trị liệu lượng càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16691	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	401	-1	0	1	1	-1	0	0	-1	0	1
5100	醒神断金石（1级）	Tỉnh Thần Đoạn Kim Thạch  [ 1 level ]	Icon	xingshenduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] MP 150[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r MP trị dùng cho phóng thích skill tiêu hao	2	3	1	4	2	1	300	0	0	1	1	0	999	-1	-1	16660	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	11	-1	0	1	1	-1	0	0	-1	0	0
5101	醒神断金石（2级）	Tỉnh Thần Đoạn Kim Thạch  [ cấp 2 ]	Icon	xingshenduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] MP 431[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r MP trị dùng cho phóng thích skill tiêu hao	2	3	1	4	3	1	300	0	0	1	1	0	999	-1	-1	16661	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	12	-1	0	1	1	-1	0	0	-1	0	0
5102	醒神断金石（3级）	Tỉnh Thần Đoạn Kim Thạch  [ cấp 3 ]	Icon	xingshenduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] MP 840[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r MP trị dùng cho phóng thích skill tiêu hao	2	3	1	4	3	1	300	0	0	1	1	0	999	-1	-1	16662	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	13	-1	0	1	1	-1	0	0	-1	0	0
5103	醒神断金石（4级）	Tỉnh Thần Đoạn Kim Thạch  [ cấp 4 ]	Icon	xingshenduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] MP 1319[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r MP trị dùng cho phóng thích skill tiêu hao	2	3	1	4	4	1	300	0	0	1	1	0	999	-1	-1	16663	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	14	-1	0	1	1	-1	0	0	-1	0	0
5104	醒神断金石（5级）	Tỉnh Thần Đoạn Kim Thạch  [ level 5 ]	Icon	xingshenduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] MP 1847[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r MP trị dùng cho phóng thích skill tiêu hao	2	3	1	4	4	1	300	0	0	1	1	0	999	-1	-1	16664	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	15	-1	0	1	1	-1	0	0	-1	0	0
5105	醒神断金石（6级）	Tỉnh Thần Đoạn Kim Thạch  [6 cấp ]	Icon	xingshenduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] MP 2 tình một đêm[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r MP trị dùng cho phóng thích skill tiêu hao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16665	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	16	-1	0	1	1	-1	0	0	-1	0	1
5106	醒神断金石（7级）	Tỉnh Thần Đoạn Kim Thạch  [ level 7 ]	Icon	xingshenduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] MP 3428[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r MP trị dùng cho phóng thích skill tiêu hao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16666	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	17	-1	0	1	1	-1	0	0	-1	0	1
5107	醒神断金石（8级）	Tỉnh Thần Đoạn Kim Thạch  [8 cấp ]	Icon	xingshenduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] MP 4416[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r MP trị dùng cho phóng thích skill tiêu hao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16667	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	18	-1	0	1	1	-1	0	0	-1	0	1
5108	醒神断金石（9级）	Tỉnh Thần Đoạn Kim Thạch  [9 cấp ]	Icon	xingshenduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] MP 5333[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r MP trị dùng cho phóng thích skill tiêu hao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16668	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	19	-1	0	1	1	-1	0	0	-1	0	1
5109	醒神断金石（10级）	Tỉnh Thần Đoạn Kim Thạch  [ level 10 ]	Icon	xingshenduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] MP 6275[-]#r3 viên tương đồng level 10 Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cấp thần Bảo Thạch  #r MP trị dùng cho phóng thích skill tiêu hao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16669	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	20	-1	0	1	1	-1	0	0	-1	0	1
5110	醒神断金石（神级）	Tỉnh Thần Đoạn Kim Thạch  [ cấp thần ]	Icon	xingshenduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] MP 8800[-]#r có thể do 3 viên tương cùng thuộc tính level 10 Bảo Thạch  hợp thành #r MP trị dùng cho phóng thích skill tiêu hao	2	3	1	5	6	1	300	0	0	1	1	0	999	-1	-1	16670	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	410	-1	0	1	1	-1	0	0	-1	0	1
5111	醒神断金石（12级）	Tỉnh Thần Đoạn Kim Thạch  [ level 12 ]	Icon	xingshenduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] MP 11051[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r MP trị dùng cho phóng thích skill tiêu hao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16671	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	411	-1	0	1	1	-1	0	0	-1	0	1
5200	培元断金石（1级）	Bồi Nguyên Đoạn Kim Thạch  [ 1 level ]	Icon	peiyuanduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Xác 650[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Xác trị càng cao thì lại skill bắn trúng mục tiêu tỷ lệ càng cao	2	3	1	4	2	1	300	0	0	1	1	0	999	-1	-1	16640	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	21	-1	0	1	1	-1	0	0	-1	0	0
5201	培元断金石（2级）	Bồi Nguyên Đoạn Kim Thạch  [ cấp 2 ]	Icon	peiyuanduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Xác 1858[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Xác trị càng cao thì lại skill bắn trúng mục tiêu tỷ lệ càng cao	2	3	1	4	3	1	300	0	0	1	1	0	999	-1	-1	16641	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	22	-1	0	1	1	-1	0	0	-1	0	0
5202	培元断金石（3级）	Bồi Nguyên Đoạn Kim Thạch  [ cấp 3 ]	Icon	peiyuanduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Xác 3625[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Xác trị càng cao thì lại skill bắn trúng mục tiêu tỷ lệ càng cao	2	3	1	4	3	1	300	0	0	1	1	0	999	-1	-1	16642	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	23	-1	0	1	1	-1	0	0	-1	0	0
5203	培元断金石（4级）	Bồi Nguyên Đoạn Kim Thạch  [ cấp 4 ]	Icon	peiyuanduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Xác 5690[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Xác trị càng cao thì lại skill bắn trúng mục tiêu tỷ lệ càng cao	2	3	1	4	4	1	300	0	0	1	1	0	999	-1	-1	16643	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	24	-1	0	1	1	-1	0	0	-1	0	0
5204	培元断金石（5级）	Bồi Nguyên Đoạn Kim Thạch  [ level 5 ]	Icon	peiyuanduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Xác 7975[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Xác trị càng cao thì lại skill bắn trúng mục tiêu tỷ lệ càng cao	2	3	1	4	4	1	300	0	0	1	1	0	999	-1	-1	16644	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	25	-1	0	1	1	-1	0	0	-1	0	0
5205	培元断金石（6级）	Bồi Nguyên Đoạn Kim Thạch  [6 cấp ]	Icon	peiyuanduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Xác 10440[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Xác trị càng cao thì lại skill bắn trúng mục tiêu tỷ lệ càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16645	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	26	-1	0	1	1	-1	0	0	-1	0	1
5206	培元断金石（7级）	Bồi Nguyên Đoạn Kim Thạch  [ level 7 ]	Icon	peiyuanduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Xác 14792[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Xác trị càng cao thì lại skill bắn trúng mục tiêu tỷ lệ càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16646	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	27	-1	0	1	1	-1	0	0	-1	0	1
5207	培元断金石（8级）	Bồi Nguyên Đoạn Kim Thạch  [8 cấp ]	Icon	peiyuanduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Xác 19062[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Xác trị càng cao thì lại skill bắn trúng mục tiêu tỷ lệ càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16647	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	28	-1	0	1	1	-1	0	0	-1	0	1
5208	培元断金石（9级）	Bồi Nguyên Đoạn Kim Thạch  [9 cấp ]	Icon	peiyuanduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Xác 23020[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Xác trị càng cao thì lại skill bắn trúng mục tiêu tỷ lệ càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16648	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	29	-1	0	1	1	-1	0	0	-1	0	1
5209	培元断金石（10级）	Bồi Nguyên Đoạn Kim Thạch  [ level 10 ]	Icon	peiyuanduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Xác 27088[-]#r3 viên tương đồng level 10 Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cấp thần Bảo Thạch  #r C.Xác trị càng cao thì lại skill bắn trúng mục tiêu tỷ lệ càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16649	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	30	-1	0	1	1	-1	0	0	-1	0	1
5210	培元断金石（神级）	Bồi Nguyên Đoạn Kim Thạch  [ cấp thần ]	Icon	peiyuanduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Xác 37985[-]#r có thể do 3 viên tương cùng thuộc tính level 10 Bảo Thạch  hợp thành #r C.Xác trị càng cao thì lại skill bắn trúng mục tiêu tỷ lệ càng cao	2	3	1	5	6	1	300	0	0	1	1	0	999	-1	-1	16650	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	420	-1	0	1	1	-1	0	0	-1	0	1
5211	培元断金石（12级）	Bồi Nguyên Đoạn Kim Thạch  [ level 12 ]	Icon	peiyuanduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] C.Xác 47704[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r C.Xác trị càng cao thì lại skill bắn trúng mục tiêu tỷ lệ càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16651	1	1	6	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	421	-1	0	1	1	-1	0	0	-1	0	1
5300	混沌断金石（1级）	Hỗn Độn Đoạn Kim Thạch  [ 1 level ]	Icon	hundunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] B.Kích 650[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r B.Kích trị càng cao thì lại skill tạo thành B.Kích tỷ lệ càng cao	2	3	1	4	2	1	300	0	0	1	1	0	999	-1	-1	16620	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	31	-1	0	1	1	-1	0	0	-1	0	0
5301	混沌断金石（2级）	Hỗn Độn Đoạn Kim Thạch  [ cấp 2 ]	Icon	hundunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] B.Kích 1858[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r B.Kích trị càng cao thì lại skill tạo thành B.Kích tỷ lệ càng cao	2	3	1	4	3	1	300	0	0	1	1	0	999	-1	-1	16621	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	32	-1	0	1	1	-1	0	0	-1	0	0
5302	混沌断金石（3级）	Hỗn Độn Đoạn Kim Thạch  [ cấp 3 ]	Icon	hundunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] B.Kích 3625[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r B.Kích trị càng cao thì lại skill tạo thành B.Kích tỷ lệ càng cao	2	3	1	4	3	1	300	0	0	1	1	0	999	-1	-1	16622	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	33	-1	0	1	1	-1	0	0	-1	0	0
5303	混沌断金石（4级）	Hỗn Độn Đoạn Kim Thạch  [ cấp 4 ]	Icon	hundunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] B.Kích 5690[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r B.Kích trị càng cao thì lại skill tạo thành B.Kích tỷ lệ càng cao	2	3	1	4	4	1	300	0	0	1	1	0	999	-1	-1	16623	1	1	4	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	34	-1	0	1	1	-1	0	0	-1	0	0
5304	混沌断金石（5级）	Hỗn Độn Đoạn Kim Thạch  [ level 5 ]	Icon	hundunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] B.Kích 7975[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r B.Kích trị càng cao thì lại skill tạo thành B.Kích tỷ lệ càng cao	2	3	1	4	4	1	300	0	0	1	1	0	999	-1	-1	16624	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	35	-1	0	1	1	-1	0	0	-1	0	0
5305	混沌断金石（6级）	Hỗn Độn Đoạn Kim Thạch  [6 cấp ]	Icon	hundunduanjinshi	C.Kích loại Bảo Thạch , có thể khảm nạm đến trang sức Bảo Thạch  rãnh nuôi cấy bên trong, tăng cao [cb2626] B.Kích 10440[-]#r3 viên tương đồng Bảo Thạch  có thể ở lò bát quái bên trong hợp thành 1 viên cao cấp Bảo Thạch  #r B.Kích trị càng cao thì lại skill tạo thành B.Kích tỷ lệ càng cao	2	3	1	5	5	1	300	0	0	1	1	0	999	-1	-1	16625	1	1	5	1	-1	DiaoLuo_BaoShi	0.005	-1	1	1	1	36	-1	0	1	1	-1	0	0	-1	0	1
