Id	Desc	NeedMinLevel	NeedSkillId	NeedMinLayer	MinNeedFirstLayerAddPoint	MinNeedSecondLayerAddPoint	MinNeedThirdLayerAddPoint	MinNeedTotaddAddPoint	NextSkillId	MutexId	MaxLevBeforeSamsara	MaxLevSamsara	IsRecommendLevUp
10710	天舞宝轮-天音-10级	72	-1	2	14	0	-1	-1	10711	-1	14	22	1
10711	天舞宝轮-天音-11级	79	-1	2	14	0	-1	-1	10712	-1	14	22	1
10712	天舞宝轮-天音-12级	86	-1	2	14	0	-1	-1	10713	-1	14	22	1
10713	天舞宝轮-天音-13级	93	-1	2	14	0	-1	-1	10714	-1	14	22	1
10714	天舞宝轮-天音-14级	100	-1	2	14	0	-1	-1	10715	-1	14	22	1
10715	天舞宝轮-天音-15级	159	-1	2	14	0	-1	-1	10716	-1	14	22	1
10716	天舞宝轮-天音-16级	165	-1	2	14	0	-1	-1	10717	-1	14	22	1
10717	天舞宝轮-天音-17级	171	-1	2	14	0	-1	-1	10718	-1	14	22	1
10718	天舞宝轮-天音-18级	177	-1	2	14	0	-1	-1	10719	-1	14	22	1
10719	天舞宝轮-天音-19级	183	-1	2	14	0	-1	-1	10720	-1	14	22	1
10720	天舞宝轮-天音-20级	189	-1	2	14	0	-1	-1	10721	-1	14	22	1
10721	天舞宝轮-天音-21级	195	-1	2	14	0	-1	-1	10722	-1	14	22	1
10722	天舞宝轮-天音-22级	201	-1	2	14	0	-1	-1	-1	-1	14	22	0
10800	破魔秘言-天音-0级	0	-1	2	-1	2	-1	-1	10801	-1	11	22	1
10801	破魔秘言-天音-1级	25	-1	2	-1	2	-1	-1	10802	-1	11	22	1
10802	破魔秘言-天音-2级	29	-1	2	-1	2	-1	-1	10803	-1	11	22	1
10803	破魔秘言-天音-3级	36	-1	2	-1	2	-1	-1	10804	-1	11	22	1
10804	破魔秘言-天音-4级	42	-1	2	-1	2	-1	-1	10805	-1	11	22	1
10805	破魔秘言-天音-5级	48	-1	2	-1	2	-1	-1	10806	-1	11	22	1
10806	破魔秘言-天音-6级	54	-1	2	-1	2	-1	-1	10807	-1	11	22	1
10807	破魔秘言-天音-7级	61	-1	2	-1	2	-1	-1	10808	-1	11	22	0
10808	破魔秘言-天音-8级	68	-1	2	-1	2	-1	-1	10809	-1	11	22	0
10809	破魔秘言-天音-9级	75	-1	2	-1	2	-1	-1	10810	-1	11	22	0
10810	破魔秘言-天音-10级	82	-1	2	-1	2	-1	-1	10811	-1	11	22	0
10811	破魔秘言-天音-11级	91	-1	2	-1	2	-1	-1	10812	-1	11	22	0
10812	破魔秘言-天音-12级	161	-1	2	-1	2	-1	-1	10813	-1	11	22	0
10813	破魔秘言-天音-13级	167	-1	2	-1	2	-1	-1	10814	-1	11	22	0
10814	破魔秘言-天音-14级	173	-1	2	-1	2	-1	-1	10815	-1	11	22	0
10815	破魔秘言-天音-15级	179	-1	2	-1	2	-1	-1	10816	-1	11	22	0
10816	破魔秘言-天音-16级	185	-1	2	-1	2	-1	-1	10817	-1	11	22	0
10817	破魔秘言-天音-17级	191	-1	2	-1	2	-1	-1	10818	-1	11	22	0
10818	破魔秘言-天音-18级	197	-1	2	-1	2	-1	-1	10819	-1	11	22	0
10819	破魔秘言-天音-19级	203	-1	2	-1	2	-1	-1	10820	-1	11	22	0
10820	破魔秘言-天音-20级	210	-1	2	-1	2	-1	-1	10821	-1	11	22	0
10821	破魔秘言-天音-21级	217	-1	2	-1	2	-1	-1	10822	-1	11	22	0
10822	破魔秘言-天音-22级	224	-1	2	-1	2	-1	-1	-1	-1	11	22	0
10900	净土真言-天音-0级	0	-1	2	-1	2	-1	-1	10901	-1	13	22	1
10901	净土真言-天音-1级	25	-1	2	-1	2	-1	-1	10902	-1	13	22	1
10902	净土真言-天音-2级	29	-1	2	-1	2	-1	-1	10903	-1	13	22	1
10903	净土真言-天音-3级	36	-1	2	-1	2	-1	-1	10904	-1	13	22	1
10904	净土真言-天音-4级	42	-1	2	-1	2	-1	-1	10905	-1	13	22	1
10905	净土真言-天音-5级	48	-1	2	-1	2	-1	-1	10906	-1	13	22	1
10906	净土真言-天音-6级	54	-1	2	-1	2	-1	-1	10907	-1	13	22	1
10907	净土真言-天音-7级	60	-1	2	-1	2	-1	-1	10908	-1	13	22	1
10908	净土真言-天音-8级	66	-1	2	-1	2	-1	-1	10909	-1	13	22	1
10909	净土真言-天音-9级	72	-1	2	-1	2	-1	-1	10910	-1	13	22	1
10910	净土真言-天音-10级	78	-1	2	-1	2	-1	-1	10911	-1	13	22	1
10911	净土真言-天音-11级	84	-1	2	-1	2	-1	-1	10912	-1	13	22	1
10912	净土真言-天音-12级	90	-1	2	-1	2	-1	-1	10913	-1	13	22	1
10913	净土真言-天音-13级	96	-1	2	-1	2	-1	-1	10914	-1	13	22	1
10914	净土真言-天音-14级	161	-1	2	-1	2	-1	-1	10915	-1	13	22	1
10915	净土真言-天音-15级	169	-1	2	-1	2	-1	-1	10916	-1	13	22	1
10916	净土真言-天音-16级	177	-1	2	-1	2	-1	-1	10917	-1	13	22	1
10917	净土真言-天音-17级	186	-1	2	-1	2	-1	-1	10918	-1	13	22	1
10918	净土真言-天音-18级	195	-1	2	-1	2	-1	-1	10919	-1	13	22	1
10919	净土真言-天音-19级	204	-1	2	-1	2	-1	-1	10920	-1	13	22	1
10920	净土真言-天音-20级	213	-1	2	-1	2	-1	-1	10921	-1	13	22	1
10921	净土真言-天音-21级	222	-1	2	-1	2	-1	-1	10922	-1	13	22	1
10922	净土真言-天音-22级	231	-1	2	-1	2	-1	-1	-1	-1	13	22	0
11000	般若经-天音-0级	0	-1	2	-1	4	-1	-1	11001	-1	19	22	1
11001	般若经-天音-1级	30	-1	2	-1	4	-1	-1	11002	-1	19	22	1
11002	般若经-天音-2级	35	-1	2	-1	4	-1	-1	11003	-1	19	22	1
11003	般若经-天音-3级	41	-1	2	-1	4	-1	-1	11004	-1	19	22	1
11004	般若经-天音-4级	47	-1	2	-1	4	-1	-1	11005	-1	19	22	1
11005	般若经-天音-5级	53	-1	2	-1	4	-1	-1	11006	-1	19	22	1
11006	般若经-天音-6级	59	-1	2	-1	4	-1	-1	11007	-1	19	22	1
11007	般若经-天音-7级	65	-1	2	-1	4	-1	-1	11008	-1	19	22	1
11008	般若经-天音-8级	71	-1	2	-1	4	-1	-1	11009	-1	19	22	1
11009	般若经-天音-9级	77	-1	2	-1	4	-1	-1	11010	-1	19	22	1
11010	般若经-天音-10级	83	-1	2	-1	4	-1	-1	11011	-1	19	22	1
11011	般若经-天音-11级	89	-1	2	-1	4	-1	-1	11012	-1	19	22	1
11012	般若经-天音-12级	95	-1	2	-1	4	-1	-1	11013	-1	19	22	1
11013	般若经-天音-13级	101	-1	2	-1	4	-1	-1	11014	-1	19	22	1
11014	般若经-天音-14级	107	-1	2	-1	4	-1	-1	11015	-1	19	22	1
11015	般若经-天音-15级	113	-1	2	-1	4	-1	-1	11016	-1	19	22	1
11016	般若经-天音-16级	119	-1	2	-1	4	-1	-1	11017	-1	19	22	1
11017	般若经-天音-17级	125	-1	2	-1	4	-1	-1	11018	-1	19	22	1
11018	般若经-天音-18级	131	-1	2	-1	4	-1	-1	11019	-1	19	22	1
11019	般若经-天音-19级	137	-1	2	-1	4	-1	-1	11020	-1	19	22	1
11020	般若经-天音-20级	164	-1	2	-1	4	-1	-1	11021	-1	19	22	1
11021	般若经-天音-21级	172	-1	2	-1	4	-1	-1	11022	-1	19	22	1
11022	般若经-天音-22级	182	-1	2	-1	4	-1	-1	-1	-1	19	22	0
11100	四大皆空：火-天音-0级	0	-1	2	-1	6	-1	-1	11101	-1	15	22	1
11101	四大皆空：火-天音-1级	36	-1	2	-1	6	-1	-1	11102	-1	15	22	1
11102	四大皆空：火-天音-2级	40	-1	2	-1	6	-1	-1	11103	-1	15	22	1
11103	四大皆空：火-天音-3级	45	-1	2	-1	6	-1	-1	11104	-1	15	22	1
11104	四大皆空：火-天音-4级	51	-1	2	-1	6	-1	-1	11105	-1	15	22	1
11105	四大皆空：火-天音-5级	57	-1	2	-1	6	-1	-1	11106	-1	15	22	1
11106	四大皆空：火-天音-6级	63	-1	2	-1	6	-1	-1	11107	-1	15	22	1
11107	四大皆空：火-天音-7级	69	-1	2	-1	6	-1	-1	11108	-1	15	22	1
11108	四大皆空：火-天音-8级	75	-1	2	-1	6	-1	-1	11109	-1	15	22	1
11109	四大皆空：火-天音-9级	82	-1	2	-1	6	-1	-1	11110	-1	15	22	1
11110	四大皆空：火-天音-10级	89	-1	2	-1	6	-1	-1	11111	-1	15	22	0
11111	四大皆空：火-天音-11级	96	-1	2	-1	6	-1	-1	11112	-1	15	22	0
11112	四大皆空：火-天音-12级	103	-1	2	-1	6	-1	-1	11113	-1	15	22	0
11113	四大皆空：火-天音-13级	110	-1	2	-1	6	-1	-1	11114	-1	15	22	0
11114	四大皆空：火-天音-14级	117	-1	2	-1	6	-1	-1	11115	-1	15	22	0
11115	四大皆空：火-天音-15级	124	-1	2	-1	6	-1	-1	11116	-1	15	22	0
11116	四大皆空：火-天音-16级	167	-1	2	-1	6	-1	-1	11117	-1	15	22	0
11117	四大皆空：火-天音-17级	173	-1	2	-1	6	-1	-1	11118	-1	15	22	0
11118	四大皆空：火-天音-18级	179	-1	2	-1	6	-1	-1	11119	-1	15	22	0
11119	四大皆空：火-天音-19级	185	-1	2	-1	6	-1	-1	11120	-1	15	22	0
11120	四大皆空：火-天音-20级	191	-1	2	-1	6	-1	-1	11121	-1	15	22	0
11121	四大皆空：火-天音-21级	197	-1	2	-1	6	-1	-1	11122	-1	15	22	0
11122	四大皆空：火-天音-22级	203	-1	2	-1	6	-1	-1	-1	-1	15	22	0
11200	四大皆空：风-天音-0级	0	-1	2	-1	6	-1	-1	11201	-1	16	22	1
11201	四大皆空：风-天音-1级	36	-1	2	-1	6	-1	-1	11202	-1	16	22	1
11202	四大皆空：风-天音-2级	40	-1	2	-1	6	-1	-1	11203	-1	16	22	1
11203	四大皆空：风-天音-3级	45	-1	2	-1	6	-1	-1	11204	-1	16	22	1
11204	四大皆空：风-天音-4级	51	-1	2	-1	6	-1	-1	11205	-1	16	22	1
11205	四大皆空：风-天音-5级	57	-1	2	-1	6	-1	-1	11206	-1	16	22	1
11206	四大皆空：风-天音-6级	63	-1	2	-1	6	-1	-1	11207	-1	16	22	1
11207	四大皆空：风-天音-7级	69	-1	2	-1	6	-1	-1	11208	-1	16	22	1
11208	四大皆空：风-天音-8级	75	-1	2	-1	6	-1	-1	11209	-1	16	22	1
11209	四大皆空：风-天音-9级	81	-1	2	-1	6	-1	-1	11210	-1	16	22	1
11210	四大皆空：风-天音-10级	87	-1	2	-1	6	-1	-1	11211	-1	16	22	0
11211	四大皆空：风-天音-11级	93	-1	2	-1	6	-1	-1	11212	-1	16	22	0
11212	四大皆空：风-天音-12级	99	-1	2	-1	6	-1	-1	11213	-1	16	22	0
11213	四大皆空：风-天音-13级	105	-1	2	-1	6	-1	-1	11214	-1	16	22	0
11214	四大皆空：风-天音-14级	111	-1	2	-1	6	-1	-1	11215	-1	16	22	0
11215	四大皆空：风-天音-15级	117	-1	2	-1	6	-1	-1	11216	-1	16	22	0
11216	四大皆空：风-天音-16级	123	-1	2	-1	6	-1	-1	11217	-1	16	22	0
11217	四大皆空：风-天音-17级	167	-1	2	-1	6	-1	-1	11218	-1	16	22	0
11218	四大皆空：风-天音-18级	174	-1	2	-1	6	-1	-1	11219	-1	16	22	0
11219	四大皆空：风-天音-19级	181	-1	2	-1	6	-1	-1	11220	-1	16	22	0
11220	四大皆空：风-天音-20级	188	-1	2	-1	6	-1	-1	11221	-1	16	22	0
11221	四大皆空：风-天音-21级	195	-1	2	-1	6	-1	-1	11222	-1	16	22	0
11222	四大皆空：风-天音-22级	202	-1	2	-1	6	-1	-1	-1	-1	16	22	0
10500	雷音法谕-天音-0级	0	-1	2	-1	10	-1	-1	10501	-1	13	22	1
10501	雷音法谕-天音-1级	42	-1	2	-1	10	-1	-1	10502	-1	13	22	1
10502	雷音法谕-天音-2级	47	-1	2	-1	10	-1	-1	10503	-1	13	22	1
10503	雷音法谕-天音-3级	53	-1	2	-1	10	-1	-1	10504	-1	13	22	1
10504	雷音法谕-天音-4级	60	-1	2	-1	10	-1	-1	10505	-1	13	22	1
10505	雷音法谕-天音-5级	68	-1	2	-1	10	-1	-1	10506	-1	13	22	1
10506	雷音法谕-天音-6级	77	-1	2	-1	10	-1	-1	10507	-1	13	22	1
10507	雷音法谕-天音-7级	85	-1	2	-1	10	-1	-1	10508	-1	13	22	1
10508	雷音法谕-天音-8级	94	-1	2	-1	10	-1	-1	10509	-1	13	22	1
10509	雷音法谕-天音-9级	103	-1	2	-1	10	-1	-1	10510	-1	13	22	1
10510	雷音法谕-天音-10级	112	-1	2	-1	10	-1	-1	10511	-1	13	22	1
10511	雷音法谕-天音-11级	121	-1	2	-1	10	-1	-1	10512	-1	13	22	1
10512	雷音法谕-天音-12级	130	-1	2	-1	10	-1	-1	10513	-1	13	22	1
10513	雷音法谕-天音-13级	139	-1	2	-1	10	-1	-1	10514	-1	13	22	1
10514	雷音法谕-天音-14级	171	-1	2	-1	10	-1	-1	10515	-1	13	22	1
10515	雷音法谕-天音-15级	178	-1	2	-1	10	-1	-1	10516	-1	13	22	1
10516	雷音法谕-天音-16级	185	-1	2	-1	10	-1	-1	10517	-1	13	22	1
10517	雷音法谕-天音-17级	192	-1	2	-1	10	-1	-1	10518	-1	13	22	1
10518	雷音法谕-天音-18级	200	-1	2	-1	10	-1	-1	10519	-1	13	22	1
10519	雷音法谕-天音-19级	207	-1	2	-1	10	-1	-1	10520	-1	13	22	1
10520	雷音法谕-天音-20级	215	-1	2	-1	10	-1	-1	10521	-1	13	22	1
10521	雷音法谕-天音-21级	224	-1	2	-1	10	-1	-1	10522	-1	13	22	1
10522	雷音法谕-天音-22级	232	-1	2	-1	10	-1	-1	-1	-1	13	22	0
11400	因果循环-天音-0级	0	-1	3	-1	14	0	-1	11401	-1	13	22	1
11401	因果循环-天音-1级	50	-1	3	-1	14	0	-1	11402	-1	13	22	1
11402	因果循环-天音-2级	55	-1	3	-1	14	0	-1	11403	-1	13	22	1
11403	因果循环-天音-3级	60	-1	3	-1	14	0	-1	11404	-1	13	22	1
11404	因果循环-天音-4级	65	-1	3	-1	14	0	-1	11405	-1	13	22	1
11405	因果循环-天音-5级	71	-1	3	-1	14	0	-1	11406	-1	13	22	1
11406	因果循环-天音-6级	77	-1	3	-1	14	0	-1	11407	-1	13	22	1
11407	因果循环-天音-7级	83	-1	3	-1	14	0	-1	11408	-1	13	22	1
11408	因果循环-天音-8级	89	-1	3	-1	14	0	-1	11409	-1	13	22	1
11409	因果循环-天音-9级	95	-1	3	-1	14	0	-1	11410	-1	13	22	1
11410	因果循环-天音-10级	101	-1	3	-1	14	0	-1	11411	-1	13	22	1
11411	因果循环-天音-11级	107	-1	3	-1	14	0	-1	11412	-1	13	22	1
11412	因果循环-天音-12级	113	-1	3	-1	14	0	-1	11413	-1	13	22	1
11413	因果循环-天音-13级	119	-1	3	-1	14	0	-1	11414	-1	13	22	1
11414	因果循环-天音-14级	173	-1	3	-1	14	0	-1	11415	-1	13	22	1
11415	因果循环-天音-15级	180	-1	3	-1	14	0	-1	11416	-1	13	22	1
11416	因果循环-天音-16级	187	-1	3	-1	14	0	-1	11417	-1	13	22	1
11417	因果循环-天音-17级	194	-1	3	-1	14	0	-1	11418	-1	13	22	1
11418	因果循环-天音-18级	201	-1	3	-1	14	0	-1	11419	-1	13	22	1
11419	因果循环-天音-19级	209	-1	3	-1	14	0	-1	11420	-1	13	22	1
11420	因果循环-天音-20级	217	-1	3	-1	14	0	-1	11421	-1	13	22	1
11421	因果循环-天音-21级	226	-1	3	-1	14	0	-1	11422	-1	13	22	1
11422	因果循环-天音-22级	235	-1	3	-1	14	0	-1	-1	-1	13	22	0
11500	往生咒-天音-0级	0	-1	3	-1	14	0	-1	11501	-1	15	22	1
11501	往生咒-天音-1级	50	-1	3	-1	14	0	-1	11502	-1	15	22	1
11502	往生咒-天音-2级	55	-1	3	-1	14	0	-1	11503	-1	15	22	1
11503	往生咒-天音-3级	60	-1	3	-1	14	0	-1	11504	-1	15	22	1
11504	往生咒-天音-4级	65	-1	3	-1	14	0	-1	11505	-1	15	22	1
11505	往生咒-天音-5级	71	-1	3	-1	14	0	-1	11506	-1	15	22	0
11506	往生咒-天音-6级	77	-1	3	-1	14	0	-1	11507	-1	15	22	0
11507	往生咒-天音-7级	83	-1	3	-1	14	0	-1	11508	-1	15	22	0
11508	往生咒-天音-8级	89	-1	3	-1	14	0	-1	11509	-1	15	22	0
11509	往生咒-天音-9级	95	-1	3	-1	14	0	-1	11510	-1	15	22	0
11510	往生咒-天音-10级	101	-1	3	-1	14	0	-1	11511	-1	15	22	0
11511	往生咒-天音-11级	107	-1	3	-1	14	0	-1	11512	-1	15	22	0
11512	往生咒-天音-12级	113	-1	3	-1	14	0	-1	11513	-1	15	22	0
11513	往生咒-天音-13级	119	-1	3	-1	14	0	-1	11514	-1	15	22	0
11514	往生咒-天音-14级	125	-1	3	-1	14	0	-1	11515	-1	15	22	0
11515	往生咒-天音-15级	131	-1	3	-1	14	0	-1	11516	-1	15	22	0
11516	往生咒-天音-16级	173	-1	3	-1	14	0	-1	11517	-1	15	22	0
11517	往生咒-天音-17级	181	-1	3	-1	14	0	-1	11518	-1	15	22	0
11518	往生咒-天音-18级	189	-1	3	-1	14	0	-1	11519	-1	15	22	0
11519	往生咒-天音-19级	197	-1	3	-1	14	0	-1	11520	-1	15	22	0
11520	往生咒-天音-20级	205	-1	3	-1	14	0	-1	11521	-1	15	22	0
11521	往生咒-天音-21级	214	-1	3	-1	14	0	-1	11522	-1	15	22	0
11522	往生咒-天音-22级	223	-1	3	-1	14	0	-1	-1	-1	15	22	0
11600	明王经-天音-0级	0	-1	3	-1	-1	1	-1	11601	-1	19	22	1
11601	明王经-天音-1级	53	-1	3	-1	-1	1	-1	11602	-1	19	22	1
11602	明王经-天音-2级	57	-1	3	-1	-1	1	-1	11603	-1	19	22	1
11603	明王经-天音-3级	62	-1	3	-1	-1	1	-1	11604	-1	19	22	1
11604	明王经-天音-4级	67	-1	3	-1	-1	1	-1	11605	-1	19	22	1
11605	明王经-天音-5级	72	-1	3	-1	-1	1	-1	11606	-1	19	22	1
11606	明王经-天音-6级	77	-1	3	-1	-1	1	-1	11607	-1	19	22	1
11607	明王经-天音-7级	82	-1	3	-1	-1	1	-1	11608	-1	19	22	1
11608	明王经-天音-8级	87	-1	3	-1	-1	1	-1	11609	-1	19	22	1
11609	明王经-天音-9级	92	-1	3	-1	-1	1	-1	11610	-1	19	22	1
11610	明王经-天音-10级	97	-1	3	-1	-1	1	-1	11611	-1	19	22	1
11611	明王经-天音-11级	102	-1	3	-1	-1	1	-1	11612	-1	19	22	1
11612	明王经-天音-12级	107	-1	3	-1	-1	1	-1	11613	-1	19	22	1
11613	明王经-天音-13级	112	-1	3	-1	-1	1	-1	11614	-1	19	22	1
11614	明王经-天音-14级	117	-1	3	-1	-1	1	-1	11615	-1	19	22	1
11615	明王经-天音-15级	122	-1	3	-1	-1	1	-1	11616	-1	19	22	0
11616	明王经-天音-16级	127	-1	3	-1	-1	1	-1	11617	-1	19	22	0
11617	明王经-天音-17级	132	-1	3	-1	-1	1	-1	11618	-1	19	22	0
11618	明王经-天音-18级	137	-1	3	-1	-1	1	-1	11619	-1	19	22	0
11619	明王经-天音-19级	142	-1	3	-1	-1	1	-1	11620	-1	19	22	0
11620	明王经-天音-20级	177	-1	3	-1	-1	1	-1	11621	-1	19	22	0
11621	明王经-天音-21级	187	-1	3	-1	-1	1	-1	11622	-1	19	22	0
11622	明王经-天音-22级	198	-1	3	-1	-1	1	-1	-1	-1	19	22	0
11700	大慈悲-天音-0级	0	-1	3	-1	-1	3	-1	11701	-1	16	22	1
11701	大慈悲-天音-1级	56	-1	3	-1	-1	3	-1	11702	-1	16	22	1
11702	大慈悲-天音-2级	60	-1	3	-1	-1	3	-1	11703	-1	16	22	1
11703	大慈悲-天音-3级	65	-1	3	-1	-1	3	-1	11704	-1	16	22	1
11704	大慈悲-天音-4级	71	-1	3	-1	-1	3	-1	11705	-1	16	22	1
11705	大慈悲-天音-5级	77	-1	3	-1	-1	3	-1	11706	-1	16	22	1
11706	大慈悲-天音-6级	83	-1	3	-1	-1	3	-1	11707	-1	16	22	1
11707	大慈悲-天音-7级	89	-1	3	-1	-1	3	-1	11708	-1	16	22	1
11708	大慈悲-天音-8级	95	-1	3	-1	-1	3	-1	11709	-1	16	22	1
11709	大慈悲-天音-9级	101	-1	3	-1	-1	3	-1	11710	-1	16	22	1
11710	大慈悲-天音-10级	107	-1	3	-1	-1	3	-1	11711	-1	16	22	1
11711	大慈悲-天音-11级	113	-1	3	-1	-1	3	-1	11712	-1	16	22	1
11712	大慈悲-天音-12级	119	-1	3	-1	-1	3	-1	11713	-1	16	22	1
11713	大慈悲-天音-13级	125	-1	3	-1	-1	3	-1	11714	-1	16	22	1
11714	大慈悲-天音-14级	131	-1	3	-1	-1	3	-1	11715	-1	16	22	1
11715	大慈悲-天音-15级	137	-1	3	-1	-1	3	-1	11716	-1	16	22	1
11716	大慈悲-天音-16级	143	-1	3	-1	-1	3	-1	11717	-1	16	22	1
11717	大慈悲-天音-17级	181	-1	3	-1	-1	3	-1	11718	-1	16	22	1
11718	大慈悲-天音-18级	189	-1	3	-1	-1	3	-1	11719	-1	16	22	1
11719	大慈悲-天音-19级	197	-1	3	-1	-1	3	-1	11720	-1	16	22	1
11720	大慈悲-天音-20级	206	-1	3	-1	-1	3	-1	11721	-1	16	22	1
11721	大慈悲-天音-21级	215	-1	3	-1	-1	3	-1	11722	-1	16	22	1
11722	大慈悲-天音-22级	224	-1	3	-1	-1	3	-1	-1	-1	16	22	0
11800	明镜台-天音-0级	0	-1	3	-1	-1	3	-1	11801	-1	15	22	1
11801	明镜台-天音-1级	56	-1	3	-1	-1	3	-1	11802	-1	15	22	1
11802	明镜台-天音-2级	60	-1	3	-1	-1	3	-1	11803	-1	15	22	1
11803	明镜台-天音-3级	65	-1	3	-1	-1	3	-1	11804	-1	15	22	1
11804	明镜台-天音-4级	71	-1	3	-1	-1	3	-1	11805	-1	15	22	1
11805	明镜台-天音-5级	77	-1	3	-1	-1	3	-1	11806	-1	15	22	1
11806	明镜台-天音-6级	83	-1	3	-1	-1	3	-1	11807	-1	15	22	1
11807	明镜台-天音-7级	89	-1	3	-1	-1	3	-1	11808	-1	15	22	1
11808	明镜台-天音-8级	95	-1	3	-1	-1	3	-1	11809	-1	15	22	1
11809	明镜台-天音-9级	101	-1	3	-1	-1	3	-1	11810	-1	15	22	1
11810	明镜台-天音-10级	107	-1	3	-1	-1	3	-1	11811	-1	15	22	1
11811	明镜台-天音-11级	113	-1	3	-1	-1	3	-1	11812	-1	15	22	1
11812	明镜台-天音-12级	119	-1	3	-1	-1	3	-1	11813	-1	15	22	1
11813	明镜台-天音-13级	125	-1	3	-1	-1	3	-1	11814	-1	15	22	1
11814	明镜台-天音-14级	131	-1	3	-1	-1	3	-1	11815	-1	15	22	1
11815	明镜台-天音-15级	137	-1	3	-1	-1	3	-1	11816	-1	15	22	1
11816	明镜台-天音-16级	181	-1	3	-1	-1	3	-1	11817	-1	15	22	1
11817	明镜台-天音-17级	189	-1	3	-1	-1	3	-1	11818	-1	15	22	1
11818	明镜台-天音-18级	197	-1	3	-1	-1	3	-1	11819	-1	15	22	1
11819	明镜台-天音-19级	206	-1	3	-1	-1	3	-1	11820	-1	15	22	1
11820	明镜台-天音-20级	215	-1	3	-1	-1	3	-1	11821	-1	15	22	1
11821	明镜台-天音-21级	224	-1	3	-1	-1	3	-1	11822	-1	15	22	1
11822	明镜台-天音-22级	233	-1	3	-1	-1	3	-1	-1	-1	15	22	0
11900	大梵般若-天音-0级	0	-1	3	-1	-1	6	-1	11901	2	9	22	1
11901	大梵般若-天音-1级	60	-1	3	-1	-1	6	-1	11902	2	9	22	1
11902	大梵般若-天音-2级	65	-1	3	-1	-1	6	-1	11903	2	9	22	1
11903	大梵般若-天音-3级	72	-1	3	-1	-1	6	-1	11904	2	9	22	1
11904	大梵般若-天音-4级	80	-1	3	-1	-1	6	-1	11905	2	9	22	1
11905	大梵般若-天音-5级	90	-1	3	-1	-1	6	-1	11906	2	9	22	1
11906	大梵般若-天音-6级	102	-1	3	-1	-1	6	-1	11907	2	9	22	1
11907	大梵般若-天音-7级	115	-1	3	-1	-1	6	-1	11908	2	9	22	1
11908	大梵般若-天音-8级	130	-1	3	-1	-1	6	-1	11909	2	9	22	1
11909	大梵般若-天音-9级	150	-1	3	-1	-1	6	-1	11910	2	9	22	1
11910	大梵般若-天音-10级	171	-1	3	-1	-1	6	-1	11911	2	9	22	1
11911	大梵般若-天音-11级	174	-1	3	-1	-1	6	-1	11912	2	9	22	1
11912	大梵般若-天音-12级	178	-1	3	-1	-1	6	-1	11913	2	9	22	1
11913	大梵般若-天音-13级	182	-1	3	-1	-1	6	-1	11914	2	9	22	1
11914	大梵般若-天音-14级	186	-1	3	-1	-1	6	-1	11915	2	9	22	1
11915	大梵般若-天音-15级	191	-1	3	-1	-1	6	-1	11916	2	9	22	1
11916	大梵般若-天音-16级	196	-1	3	-1	-1	6	-1	11917	2	9	22	1
11917	大梵般若-天音-17级	203	-1	3	-1	-1	6	-1	11918	2	9	22	1
11918	大梵般若-天音-18级	210	-1	3	-1	-1	6	-1	11919	2	9	22	1
11919	大梵般若-天音-19级	219	-1	3	-1	-1	6	-1	11920	2	9	22	1
11920	大梵般若-天音-20级	229	-1	3	-1	-1	6	-1	11921	2	9	22	1
11921	大梵般若-天音-21级	240	-1	3	-1	-1	6	-1	11922	2	9	22	1
11922	大梵般若-天音-22级	251	-1	3	-1	-1	6	-1	-1	2	9	22	0
11923	大梵般若-天音-23级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
11924	大梵般若-天音-24级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
11925	大梵般若-天音-25级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
11926	大梵般若-天音-26级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
11927	大梵般若-天音-27级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
11928	大梵般若-天音-28级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
11929	大梵般若-天音-29级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
11930	大梵般若-天音-30级	999	-1	3	-1	-1	6	-1	-1	2	9	22	0
12000	无量真言-天音-0级	0	-1	3	-1	-1	6	-1	12001	2	9	22	0
12001	无量真言-天音-1级	60	-1	3	-1	-1	6	-1	12002	2	9	22	0
12002	无量真言-天音-2级	65	-1	3	-1	-1	6	-1	12003	2	9	22	0
12003	无量真言-天音-3级	72	-1	3	-1	-1	6	-1	12004	2	9	22	0
12004	无量真言-天音-4级	80	-1	3	-1	-1	6	-1	12005	2	9	22	0
12005	无量真言-天音-5级	90	-1	3	-1	-1	6	-1	12006	2	9	22	0
12006	无量真言-天音-6级	102	-1	3	-1	-1	6	-1	12007	2	9	22	0
12007	无量真言-天音-7级	115	-1	3	-1	-1	6	-1	12008	2	9	22	0
12008	无量真言-天音-8级	130	-1	3	-1	-1	6	-1	12009	2	9	22	0
12009	无量真言-天音-9级	150	-1	3	-1	-1	6	-1	12010	2	9	22	0
12010	无量真言-天音-10级	171	-1	3	-1	-1	6	-1	12011	2	9	22	0
12011	无量真言-天音-11级	174	-1	3	-1	-1	6	-1	12012	2	9	22	0
12012	无量真言-天音-12级	178	-1	3	-1	-1	6	-1	12013	2	9	22	0
