Id	Desc	Name	Atlas	Icon	Tips	ClassID	SubClassID	ThirdClassID	Quality	Color	MinLevelRequire	MaxLevelRequire	CanUse	BindType	CanSell	SellPrice	SellMoneyType	MaxStackSize	ProfessionRequire	SexReq	SortId	CompoundType	CompondLevel	HyperLinkColor	SoundID	ExistTime	DropIcon	DropScaling	DropEffectId	CanThrow	IsCanStorage	IsCanQianKunDai	QianKunDaiGroup	QianKunDaiLevel	IsCanBatchUse	IsNeedAddRemind	IsNeedUseRemind	MaxStorage	SupplyJuqiExp	ItemRmbVal	StallItemID	StallOtherClass	IsNeedSecPasswd
4203	70级真仙升级道具（临时）	真仙升级符[100级]	Icon	QuestionMark	可使70级真仙装备升级为100级真仙装备	2	9	1	6	6	70	300	1	0	1	1	0	999	-1	-1	28230	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	1	1	1	-1	-1	0	0	1	-1	0	0	-1	0	0
4204	100级真仙升级道具（临时）	真仙升级符[130级]	Icon	QuestionMark	可使100级真仙装备升级为130级真仙装备	2	9	1	6	6	100	300	1	0	1	1	0	999	-1	-1	28240	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	1	1	1	-1	-1	0	0	1	-1	0	0	-1	0	0
4205	130级真仙升级道具（临时）	真仙升级符[150级]	Icon	QuestionMark	可使130级真仙装备升级为150级真仙装备	2	9	1	6	6	130	300	1	0	1	1	0	999	-1	-1	28250	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	1	1	1	-1	-1	0	0	1	-1	0	0	-1	0	0
4206	150级真仙升级道具（临时）	真仙升级符[飞80]	Icon	QuestionMark	可使150真仙装备升级为飞升80级真仙装备	2	9	1	6	6	150	300	1	0	1	1	0	999	-1	-1	28260	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	1	1	1	-1	-1	0	0	1	-1	0	0	-1	0	0
4207	飞升后80级真仙升级道具（临时）	真仙升级符[飞100]	Icon	QuestionMark	可使飞升80级真仙装备升级为飞升100级真仙装备	2	9	1	6	6	171	300	1	0	1	1	0	999	-1	-1	28270	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	1	1	1	-1	-1	0	0	1	-1	0	0	-1	0	0
4208	飞升后100级真仙升级道具（临时）	真仙升级符[飞120]	Icon	QuestionMark	可使飞升100级真仙装备升级为飞升120级真仙装备	2	9	1	6	6	191	300	1	0	1	1	0	999	-1	-1	28280	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	1	1	1	-1	-1	0	0	1	-1	0	0	-1	0	0
4209	飞升后120级真仙升级道具（临时）	真仙升级符[飞135]	Icon	QuestionMark	可使飞升120级真仙装备升级为飞升135级真仙装备	2	9	1	6	6	211	300	1	0	1	1	0	999	-1	-1	28290	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	1	1	1	-1	-1	0	0	1	-1	0	0	-1	0	0
4210	飞升后135级真仙升级道具（临时）	真仙升级符[飞145]	Icon	QuestionMark	可使飞升135级真仙装备升级为飞升145级真仙装备	2	9	1	6	6	226	300	1	0	1	1	0	999	-1	-1	28300	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	1	1	1	-1	-1	0	0	1	-1	0	0	-1	0	0
4211	飞升后145级真仙升级道具（临时）	真仙升级符[飞155]	Icon	QuestionMark	可使飞升145级真仙装备升级为飞升155级真仙装备	2	9	1	6	6	236	300	1	0	1	1	0	999	-1	-1	28310	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	1	1	1	-1	-1	0	0	1	-1	0	0	-1	0	0
4212	低级真仙碎片	真仙碎片	Icon	zhenxiansuipian	可用150[cb2626][真仙碎片][-]与系统商店买的[cb2626][合成符][-]于八卦炉合成15级真仙装备；升级15级至130级真仙装备；飞升后与系统商店买的[cb2626][真仙转化符][-]放入八卦炉，获得相应八卦石#r获取途径：镇魔古洞和玄冥殿；VIP赠送。未经强化的真仙装备可拆解相应数量真仙碎片。	2	9	1	6	6	1	300	1	0	1	1	0	999	-1	-1	28201	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	1	1	1	215	-1	0	1	1	-1	0	0	4212	1000	1
4213	高级真仙碎片	飞升真仙碎片	IconPlusAtlas	feishengzhenxian	可用于升级飞升80、100、120、135、145、155级真仙装备#r获取途径：镇魔古洞和玄冥殿副本挑战以上难度掉落	2	9	1	6	6	1	300	1	0	1	1	0	999	-1	-1	28202	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	1	1	1	-1	-1	0	1	1	-1	0	0	4213	1000	1
4214	神秘真仙碎片	神秘真仙碎片	Icon	shenmibaoguo	随机掉落真仙碎片和飞升真仙碎片	2	9	1	6	6	1	300	1	0	1	1	0	999	-1	-1	28202	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	1	1	1	-1	-1	0	1	1	-1	0	0	-1	0	0
4221	真仙合成道具	合成符[青云剑]	Icon	hechengfu_5	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质青云武器	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	217	-1	0	1	1	-1	0	0	-1	0	0
4222	真仙合成道具	合成符[青云冠]	Icon	hechengfu_1	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质青云发冠	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	218	-1	0	1	1	-1	0	0	-1	0	0
4223	真仙合成道具	合成符[青云袍]	Icon	hechengfu_4	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质青云服饰	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	193	-1	0	1	1	-1	0	0	-1	0	0
4224	真仙合成道具	合成符[青云裤]	Icon	hechengfu_2	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质青云裤子	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	194	-1	0	1	1	-1	0	0	-1	0	0
4225	真仙合成道具	合成符[青云手]	Icon	hechengfu_3	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质青云手套	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	195	-1	0	1	1	-1	0	0	-1	0	0
4226	真仙合成道具	合成符[青云履]	Icon	hechengfu_6	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质青云鞋子	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	196	-1	0	1	1	-1	0	0	-1	0	0
4227	真仙合成道具	合成符[天音杖]	Icon	hechengfu_5	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质天音武器	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	197	-1	0	1	1	-1	0	0	-1	0	0
4228	真仙合成道具	合成符[天音冠]	Icon	hechengfu_1	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质天音发冠	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	198	-1	0	1	1	-1	0	0	-1	0	0
4229	真仙合成道具	合成符[天音服]	Icon	hechengfu_4	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质天音服饰	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	199	-1	0	1	1	-1	0	0	-1	0	0
4230	真仙合成道具	合成符[天音裤]	Icon	hechengfu_2	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质天音裤子	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	200	-1	0	1	1	-1	0	0	-1	0	0
4231	真仙合成道具	合成符[天音手]	Icon	hechengfu_3	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质天音手套	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	201	-1	0	1	1	-1	0	0	-1	0	0
4232	真仙合成道具	合成符[天音履]	Icon	hechengfu_6	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质天音鞋子	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	202	-1	0	1	1	-1	0	0	-1	0	0
4233	真仙合成道具	合成符[鬼王刃]	Icon	hechengfu_5	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质鬼王武器	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	203	-1	0	1	1	-1	0	0	-1	0	0
4234	真仙合成道具	合成符[鬼王冠]	Icon	hechengfu_1	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质鬼王发冠	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	204	-1	0	1	1	-1	0	0	-1	0	0
4235	真仙合成道具	合成符[鬼王甲]	Icon	hechengfu_4	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质鬼王服饰	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	205	-1	0	1	1	-1	0	0	-1	0	0
4236	真仙合成道具	合成符[鬼王裤]	Icon	hechengfu_2	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质鬼王裤子	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	206	-1	0	1	1	-1	0	0	-1	0	0
4237	真仙合成道具	合成符[鬼王手]	Icon	hechengfu_3	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质鬼王手套	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	207	-1	0	1	1	-1	0	0	-1	0	0
4238	真仙合成道具	合成符[鬼王靴]	Icon	hechengfu_6	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质鬼王鞋子	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	208	-1	0	1	1	-1	0	0	-1	0	0
4239	真仙合成道具	合成符[合欢环]	Icon	hechengfu_5	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质合欢武器	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	209	-1	0	1	1	-1	0	0	-1	0	0
4240	真仙合成道具	合成符[合欢冠]	Icon	hechengfu_1	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质合欢发冠	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	210	-1	0	1	1	-1	0	0	-1	0	0
4241	真仙合成道具	合成符[合欢衫]	Icon	hechengfu_4	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质合欢服饰	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	211	-1	0	1	1	-1	0	0	-1	0	0
4242	真仙合成道具	合成符[合欢裤]	Icon	hechengfu_2	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质合欢裤子	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	212	-1	0	1	1	-1	0	0	-1	0	0
4243	真仙合成道具	合成符[合欢手]	Icon	hechengfu_3	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质合欢手套	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	213	-1	0	1	1	-1	0	0	-1	0	0
4244	真仙合成道具	合成符[合欢靴]	Icon	hechengfu_6	可与150个[cb2626][真仙碎片][-]一同放入八卦炉，合成15级真仙品质合欢鞋子	2	9	1	6	6	1	300	0	1	1	1	0	999	-1	-1	28200	1	1	6	1	-1	DiaoLuo_ZhenLing	0.005	-1	0	1	1	214	-1	0	1	1	-1	0	0	-1	0	0
4347	40级铁玉+8	40级铁玉[+8]	Icon	tieyu_1	使[cb2626]+8[-]以下的炼器必定成功，适用于[cb2626]40[-]级及以下装备	2	1	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29347	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	14.08	-1	0	1
4349	40级铁玉+10	40级铁玉[+10]	Icon	tieyu_2	使[cb2626]+10[-]以下的炼器必定成功，适用于40级及以下装备	2	1	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29349	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	57.92	-1	0	1
4351	40级铁玉+12	40级铁玉[+12]	Icon	tieyu_3	使[cb2626]+12[-]以下的炼器必定成功，适用于40级及以下装备	2	1	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29351	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	240.66	-1	0	1
4353	40级铁玉+14	40级铁玉[+14]	Icon	tieyu_3	使[cb2626]+14[-]以下的炼器必定成功，适用于40级及以下装备	2	1	1	5	6	1	300	1	1	1	1	0	999	-1	-1	29353	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	607.1	-1	0	1
4367	70级铁玉+8	70级铁玉[+8]	Icon	tieyu_1	使[cb2626]+8[-]以下的炼器必定成功，适用于70级及以下装备	2	1	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29367	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	21.92	-1	0	1
4369	70级铁玉+10	70级铁玉[+10]	Icon	tieyu_2	使[cb2626]+10[-]以下的炼器必定成功，适用于70级及以下装备	2	1	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29369	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	89.75	-1	0	1
4371	70级铁玉+12	70级铁玉[+12]	Icon	tieyu_3	使[cb2626]+12[-]以下的炼器必定成功，适用于70级及以下装备	2	1	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29371	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	391.81	-1	0	1
4373	40级铁玉+14	70级铁玉[+14]	Icon	tieyu_3	使[cb2626]+14[-]以下的炼器必定成功，适用于70级及以下装备	2	1	1	5	6	1	300	1	1	1	1	0	999	-1	-1	29373	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	947.21	-1	0	1
4387	100级铁玉+8	100级铁玉[+8]	Icon	tieyu_1	使[cb2626]+8[-]以下的炼器必定成功，适用于100级及以下装备	2	1	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29387	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	35.22	-1	0	1
4389	100级铁玉+10	100级铁玉[+10]	Icon	tieyu_2	使[cb2626]+10[-]以下的炼器必定成功，适用于100级及以下装备	2	1	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29389	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	154.24	-1	0	1
4391	100级铁玉+12	100级铁玉[+12]	Icon	tieyu_3	使[cb2626]+12[-]级以下的炼器必定成功，适用于100级及以下装备	2	1	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29391	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	626.21	-1	0	1
4393	100级铁玉+14	100级铁玉[+14]	Icon	tieyu_3	使[cb2626]+14[-]级以下的炼器必定成功，适用于100级及以下装备	2	1	1	5	6	1	300	1	1	1	1	0	999	-1	-1	29393	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	1745.73	-1	0	1
4407	130级铁玉+8	130级铁玉[+8]	Icon	tieyu_1	使[cb2626]+8[-]以下的炼器必定成功，适用于130级及以下装备	2	1	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29407	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	58.68	-1	0	1
4409	130级铁玉+10	130级铁玉[+10]	Icon	tieyu_2	使[cb2626]+10[-]以下的炼器必定成功，适用于130级及以下装备	2	1	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29409	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	254.65	-1	0	1
4411	130级铁玉+12	130级铁玉[+12]	Icon	tieyu_3	使[cb2626]+12[-]以下的炼器必定成功，适用于130级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29411	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	991.18	4411	2008	1
4413	130级铁玉+14	130级铁玉[+14]	Icon	tieyu_3	使[cb2626]+14[-]以下的炼器必定成功，适用于130级及以下装备	2	1	1	5	6	1	300	1	0	1	1	0	999	-1	-1	29413	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	3356.62	-1	0	1
4427	150级铁玉+8	150级铁玉[+8]	Icon	tieyu_1	使[cb2626]+8[-]以下的炼器必定成功，适用于150级及以下装备和[cb2626]飞升后所有等级的装备[-]	2	1	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29427	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	101.97	-1	0	1
4429	150级铁玉+10	150级铁玉[+10]	Icon	tieyu_2	使[cb2626]+10[-]以下的炼器必定成功，适用于150级及以下装备和[cb2626]飞升后所有等级的装备[-]	2	1	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29429	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	408.47	-1	0	1
4431	150级铁玉+12	150级铁玉[+12]	Icon	tieyu_3	使[cb2626]+12[-]以下的炼器必定成功，适用于150级及以下装备和[cb2626]飞升后所有等级的装备[-]	2	1	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29431	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	1835.41	-1	0	1
4433	150级铁玉+14	150级铁玉[+14]	Icon	tieyu_3	使[cb2626]+14[-]以下的炼器必定成功，适用于150级及以下装备和[cb2626]飞升后所有等级的装备[-]	2	1	1	5	6	1	300	1	1	1	1	0	999	-1	-1	29433	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	6415.99	-1	0	1
4500	个人培元修炼道具	培元丹	IconPlusAtlas	peiyuandan	150级以上的玩家可消耗此道具通过【培元修炼】提升自身属性，从而增强道法。#r[e35609]150级以上可在“兑换商店”用角色经验兑换；此外，飞升后还可在“限购商店”用绑定元宝购买[-]	9	4	1	6	5	1	300	0	0	0	1	0	9999	-1	-1	29500	1	1	4	1	-1	DiaoLuo_XuanTie	0.005	-1	1	1	0	-1	-1	0	1	0	-1	0	0	-1	0	1
4650	天缘符	天缘符	IconPlusAtlas	tianyuanfu	使炼器失败的惩罚减少为降低[cb2626]1[-]级炼器等级，同时炼器成功率提高[cb2626]20%[-]	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29315	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	98	-1	0	1
4660	废弃	八体雕文	IconPlusAtlas	diaowen_bati	废弃	2	11	1	5	5	1	300	1	1	1	1	0	999	-1	-1	29315	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	0	-1	0	0
4807	100级固元符+8	100级固元符[+8]	Icon	jixingfu	使[cb2626]+8[-]以下的炼器失败不掉级，适用于100级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29316	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	8.1	-1	0	0
4809	100级固元符+10	100级固元符[+10]	Icon	jixingfu	使[cb2626]+10[-]以下的炼器失败不掉级，适用于100级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29317	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	23.15	-1	0	0
4811	100级固元符+12	100级固元符[+12]	Icon	jixingfu	使[cb2626]+12[-]以下的炼器失败不掉级，适用于100级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29318	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	93.95	-1	0	0
4814	100级固元符+15	100级固元符[+15]	Icon	jixingfu	使[cb2626]+15[-]以下的炼器失败不掉级，适用于100级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29319	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	271.6	-1	0	0
4827	130级固元符+8	130级固元符[+8]	Icon	jixingfu	使[cb2626]+8[-]以下的炼器失败不掉级，适用于130级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29320	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	11.15	-1	0	0
4829	130级固元符+10	130级固元符[+10]	Icon	jixingfu	使[cb2626]+10[-]以下的炼器失败不掉级，适用于130级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29321	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	38.2	-1	0	0
4831	130级固元符+12	130级固元符[+12]	Icon	jixingfu	使[cb2626]+12[-]以下的炼器失败不掉级，适用于130级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29322	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	148.7	-1	0	0
4834	130级固元符+15	130级固元符[+15]	Icon	jixingfu	使[cb2626]+15[-]以下的炼器失败不掉级，适用于130级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29323	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	519.85	-1	0	0
4847	150级固元符+8	150级固元符[+8]	Icon	jixingfu	使[cb2626]+8[-]以下的炼器失败不掉级，适用于150级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29324	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	15.3	-1	0	0
4849	150级固元符+10	150级固元符[+10]	Icon	jixingfu	使[cb2626]+10[-]以下的炼器失败不掉级，适用于150级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29325	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	61.25	-1	0	0
4851	150级固元符+12	150级固元符[+12]	Icon	jixingfu	使[cb2626]+12[-]以下的炼器失败不掉级，适用于150级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29326	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	201.9	-1	0	0
4854	150级固元符+15	150级固元符[+15]	Icon	jixingfu	使[cb2626]+15[-]以下的炼器失败不掉级，适用于150级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29327	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	991.5	-1	0	0
4867	170级固元符+8	170级固元符[+8]	Icon	jixingfu	使[cb2626]+8[-]以下的炼器失败不掉级，适用于170级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29328	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	23.55	-1	0	0
4869	170级固元符+10	170级固元符[+10]	Icon	jixingfu	使[cb2626]+10[-]以下的炼器失败不掉级，适用于170级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29329	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	95	-1	0	0
4871	170级固元符+12	170级固元符[+12]	Icon	jixingfu	使[cb2626]+12[-]以下的炼器失败不掉级，适用于170级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29330	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	346.2	-1	0	0
4874	170级固元符+15	170级固元符[+15]	Icon	jixingfu	使[cb2626]+15[-]以下的炼器失败不掉级，适用于170级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29331	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	1856.3	-1	0	0
4987	246级固元符+8	246级固元符[+8]	Icon	jixingfu	使[cb2626]+8[-]以下的炼器失败不掉级，适用于246级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29332	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	34.35	-1	0	0
4989	246级固元符+10	246级固元符[+10]	Icon	jixingfu	使[cb2626]+10[-]以下的炼器失败不掉级，适用于246级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29333	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	121.95	-1	0	0
4991	246级固元符+12	246级固元符[+12]	Icon	jixingfu	使[cb2626]+12[-]以下的炼器失败不掉级，适用于246级及以下装备	2	1	1	5	5	1	300	1	0	1	1	0	999	-1	-1	29334	1	1	4	1	-1	DiaoLuo_QiangHuaFu	0.005	-1	1	1	0	-1	-1	0	1	1	-1	0	626.3	-1	0	0
