Id	Desc	SpeakerID	TarSceneID	TarPosX	TarPosZ	TarPosRadius	Content	LifeTime	IsCanSkip	SoundID
		631					…（意味深长的看了你一眼）哦，是么。	5	1	-1
		631					也不知道是什么宝贝，这小灰看来也没什么反应。 	5	1	-1
193	死亡沼泽-老友带话	630	43	10.73	122.27	2	其实我只是帮老友给你带句话。	5	1	-1
		-1					哦..啊？谁要带话给我？	5	1	-1
		-1					...（心里犯嘀咕...谁啊究竟）	5	1	-1
		630					老友说，让你回去找他，有件事他很是介怀，必须告诉你才能安心。	5	1	-1
194	死亡沼泽-鱼人之谜	-1	43	49.46	10.43	2	见是见到了，就是没瞧仔细...就给鬼厉那只猴子给吞了。	5	1	-1
		618					…（一脸惊讶）然后呢？然后那猴子有啥变化没？	5	1	-1
		-1					没有...还能有啥变化啊。	5	1	-1
		618					这就结束了？！亏得鬼王亲自来了…	5	1	-1
		-1					话说...你怎么谁都认识啊喂！	5	1	-1
		618					大仙人我的阅历，那哪是你能数的过来的。好了，不和你贫嘴了，说正事。	5	1	-1
195	死亡沼泽-焚香事发	-1	43	49.46	10.43	2	焚香谷？	5	1	-1
		618					…之前没有想起来，后来寻思了些时日，才想起这鱼人的来历。	5	1	-1
		618					这鱼人其实不算是妖物，而是南疆十万大山、六十三种异族之一的鱼人族。	5	1	-1
		-1					那就奇怪了，南疆离此地不下万里，这些鱼人跑到这里，又是为何。	5	1	-1
		618					那我就不知道了。我只知道南疆到中原的入口，一向是由焚香谷把守，这种异族一般是不可能这么大批进入中原的…	5	1	-1
196	死亡沼泽-诚恳请求	-1	43	51.9	10.31	2	正是，此事也非同小可，心里有些介怀，当去看看的！小环姑娘可是有什么交代？	5	1	-1
		619					…光鱼人就如此凶狠残暴，更别说南疆那边还有多少这种异族，得是有多凶险！	5	1	-1
		-1					金瓶儿和鬼厉道法高超，应当能够应付这些异族的！	5	1	-1
		619					可是若是焚香谷也出了什么异变...你若是也要往那里去，能找到他们和他们一起上路么，也好有个照应。	5	1	-1
197	小池镇-支线-文曲会试	532	4	15.6	68.98	2	$N，小生这里有个不情之请…	5	1	-1
		-1					不用客气，有什么事么？	5	1	-1
		532					再过些时日，小生就要远赴河阳城参加文曲会试了。要是运气好，小生就能金榜题名，当上一品宰相，迎娶千金小姐，从此走上人生巅峰！	5	1	-1
		-1					说人话…	5	1	-1
		532					这考试用的砚台，被村口的强盗抢去了…	5	1	-1
198	小池镇-支线-愁眉苦脸	-1	4	15.6	68.98	2	这砚台都帮你寻回来了，你怎么还闷闷不乐？	5	1	-1
		532					不瞒你说，小生三年温习五载赶考，可至今连个进士都没有考上。	5	1	-1
		532					百无一用是书生，只能暂住在哥嫂家。天天被嫂嫂叨念不能给家里挣钱，实属无奈！	5	1	-1
		-1					终归是一家人，家和万事兴！	5	1	-1
		532					实在不行，小生就不去赶考了，在村里挣些零钱交给哥嫂，也能换个笑脸。	5	1	-1
199	小池镇-支线-助人为乐	-1	4	56.26	48.98	2	（将事情的原委告诉镇长）	5	1	-1
		531					可怜这范举人寄人篱下住在哥嫂家，他那万氏嫂嫂可是村里出名的泼辣。	5	1	-1
		-1					那这教书先生的事？	5	1	-1
		531					这范举人将来是要有大出息的，为了生计留在村里实在是可惜了！	5	1	-1
200	小池镇-支线-撒泼打滚	-1	4	58	61	2	这位夫人，镇长托我给您带个话…	5	1	-1
		670					哎呦喂，我不活了！你们一个个死没良心的……	5	1	-1
		-1					（暴汗…）我还什么都没说呢……	5	1	-1
		670					我家那个死鬼，每天早出晚归，对我也是冷淡的很，肯定是外面有人了！	5	1	-1
		670					这位$S，你见多识广，你说这世上真的有狐狸精么！	5	1	-1
		-1					既然有狐妖，那也是有狐狸精的吧…	5	1	-1
		670					我家那死鬼，定是被那狐狸精迷去了心智！	5	1	-1
201	小池镇-支线-变本加厉	-1	4	58	61	2	夫人，这狐狸我也帮您教训过了，您能否听我说几句话？	5	1	-1
		670					哎？你谁啊？有话快说！	5	1	-1
		-1					（将镇长的话转告给万氏）	5	1	-1
		670					哼！那个穷酸书生？他吃我的喝我的，还不能帮我干活，我留他何用？	5	1	-1
202	小池镇-支线-报答村长	532	4	15.6	68.98	2	听闻村口外那些疯狗总是夜袭村子里的家畜，镇长很是头疼啊！	5	1	-1
		-1					这疯狗确实惹人烦，被它咬上一口，可是要送命的！	5	1	-1
203	小池镇-支线-闷闷不乐	531	4	56.26	48.98	2	范举人的事暂时解决了，我现在更担心的是小七那孩子…	5	1	-1
		-1					小七怎么了？	5	1	-1
		531					小七最近总是闷闷不乐，一脸有心事的样子。	5	1	-1
204	小池镇-支线-童年旧事	-1	4	16.71	72.73	2	小七，在村子里的新生活怎么样呀？	5	1	-1
		534					村民们对我可好了，小七感受的到，大家都是真心诚意对我好！	5	1	-1
		534					在小七还没有变化成人形的时候，有一个非常要好的伙伴，叫做阿狸，它是一只红白相间的狐狸，可漂亮了！	5	1	-1
		-1					那阿狸现在在哪呢？	5	1	-1
		534					黑石洞坍塌，我就再也没有见过阿狸了…（抽泣）	5	1	-1
205	小池镇-支线-吉人天相	534	4	16.71	72.73	2	如何？你找到阿狸了么？	5	1	-1
		-1					没有，那里一片萧条，没有阿狸的踪迹。	5	1	-1
		534					（心情低落）阿狸…会不会已经…	5	1	-1
		-1					虽然那里都是魔化的狐狸，但是并没有一只红白相间的小狐狸，所以阿狸没准已经逃到别的地方去了！	5	1	-1
		-1					传闻西南方有座狐岐山，有狐仙庇佑，阿狸许是去了那里，你不要伤心了！	5	1	-1
		534					嗯，阿狸吉狐自有天相，一定没事的！	5	1	-1
206	流波山-主线-流波之祸	-1	53	7.22	30.11	2	这里到底发生了什么？为什么你这么害怕？	5	1	-1
		800					这里被一群海盗占领了，说让我们每个月上缴保护费，不然就烧了我们的船，不让我们打渔…	5	1	-1
		-1					这也太过分了，就没人能教训他们么？！	5	1	-1
		800					这伙海盗凶的狠，请来围剿的人去了几次都被打退回来了。这个月他们要的毒牙还没凑够，这可怎么办……	5	1	-1
		-1					不过是一群海盗，竟然这么厉害？老伯有什么需要帮忙的地方尽管说，我尽力而为。	5	1	-1
207	流波山-主线-跋扈海盗	-1	53	97.1	13.5	2	凭什么要多收毒牙！我已经按照你要求的把梁伯这个月要上缴的毒牙带来了！	5	1	-1
		802					老娘我乐意收多少，就收多少！你是什么人竟敢和我讨价还价？！	5	1	-1
		-1					我是什么人不重要，我想问你要这么多毒牙做什么？	5	1	-1
		802					你什么你，老娘要和流波水寨那狼心狗肺的东西好好干一仗，就是需要毒牙做武器，怎样？！	5	1	-1
208	流波山-主线-流波怪事	799	53	7.4	23.2	2	流波山的怪事...太多了，最近流波山周围的大海都不太平啊！大家都说是夔牛又来捣鬼了！	5	1	-1
		-1					夔牛？	5	1	-1
		799					是呀，这夔牛三千年一出世，据说是龙的一种，受了日精月华而生。	5	1	-1
		799					夔牛出世，天下大乱啊！	5	1	-1
		799					大概10年前吧，流波山曾经有过一次大变动，据说就是夔牛出世了！	5	1	-1
		-1					什么？！这么大的事，为什么都没听人说过呢？	5	1	-1
209	流波山-主线-十年之前	801	53	16.8	19.2	2	那是大概10年前了，我在海边玩累了，就在草丛中睡着了。睡着睡着，突然被一声巨大的雷响惊醒了！	5	1	-1
		-1					然后呢？	5	1	-1
		801					我见到沙滩上有许多人，地面上泛着红光，特别诡异，我当时吓坏了，动都不会动了。	5	1	-1
		801					后来，从海里就跳出来一只独眼独腿的怪兽！但是却被一个飞在天上的人用一只鼎抓走了！	5	1	-1
		-1					被抓走了？	5	1	-1
		801					嗯，但是从那个怪兽身上掉下来一件东西到海里，后来我就什么都不知道了…	5	1	-1
210	流波山-主线-请求帮助	-1	53	107.9	56.6	2	这位仙长，我奉师门之命下山历练，来到此处，见到这里的渔民深受海盗侵扰，所以想替渔民们向仙长求助。	5	1	-1
		797					此事乃是积德之事，我本不应推辞，但是我来这里也是有要事在身…	5	1	-1
		-1					我愿意帮助仙长做些事情，尽一些微薄之力。	5	1	-1
		797					既然如此…不知你有没有听说过夔牛？	5	1	-1
		-1					听说过，我听村民说过，还有村民曾在海滩上看到过夔牛被大阵封禁！	5	1	-1
		797					大阵？在海滩上？那就是我要找的，可以麻烦$S帮我走一趟么？	5	1	-1
		-1					没问题，我这就出发！	5	1	-1
211	流波山-主线-美好回忆	798	53	89.5	96.2	2	这石头，一共有两块，是十年前我们来流波山时，我和小凡师弟在这小溪边找到的…	5	1	-1
		-1					田师姐是否能告诉我十年前这里发生了什么？	5	1	-1
		798					十年前，就是在这里，发生了很多事情…	5	1	-1
212	流波山-主线-烹饪之法	-1	53	7.22	30.11	2	请您教我怎么烹饪！	5	1	-1
		800					这个好说，我们流波山有一种特产的草药，采集回来洗净，和螃蟹放在一起烹煮就好了！	5	1	-1
		-1					竟然如此简单！	5	1	-1
213	流波山-主线-海盗内乱	800	53	7.22	30.11	2	前几天他们出海打渔的时候，发现女贼的营寨在着火，就凑过去看了看。	5	1	-1
		-1					然后呢？	5	1	-1
		800					发现她们在和流波水寨的海盗打起来了，还见到流波水寨的头目用一个发着光的东西击败了女贼	5	1	-1
		-1					发着光的东西？难道就是镇海印？	5	1	-1
		800					我猜应该就是了！	5	1	-1
214	流波山-主线-要还法宝	-1	53	56.46	56.99	2	少废话，你从渔村抢走的镇海印，你藏到哪里去了？	5	1	-1
		803					哈哈哈，原来你这小娃娃也想觊觎老子的神器！	5	1	-1
		-1					那本来就不是属于你的！	5	1	-1
215	流波山-主线-镇海之法	-1	53	7.4	23.2	2	长老知道如何用法宝将大海恢复平静么？	5	1	-1
		799					据老人流传，只要将这法宝重新丢进大海就可以了。	5	1	-1
		-1					我想，从望夫崖处扔下去，便可以了吧。	5	1	-1
216	主线-小灰洗澡	837	44	19.73	111.43	2	吱吱…（懂猴语的策划翻译：不要，不要洗澡，会死猴的。）	5	1	-1
		818					老实点，这么大只了，还怕水？	5	1	-1
		837					吱……（懂猴语的策划翻译：救命啊，救命……）	5	1	-1
		818					你这顽皮猴子，溅我一身水！	5	1	-1
217	主线-狐族史话	818	44	19.35	109.12	2	何止是来过这里……你不知道吧，我们妖狐一族，发源地便是在南疆这里。	5	1	-1
		-1					那怎么这千年来，中土地方的民间传说，一直都有你们妖狐的影子？	5	1	-1
		818					那是因为我带领妖狐一族离开这里前往中土，最后定居在西南的狐岐山中。	5	1	-1
		819					什么？你…说起来狐岐山这个名字，多半就是因此而来的。那你和鬼王宗…	5	1	-1
		818					我们妖狐一族与鬼王宗做了数百年邻居，这也是我愿意帮助你的原因之一。	5	1	-1
218	主线-南疆特产	819	44	19.73	111.43	2	给我们来三碗饭，再来几个…	5	1	-1
		818					问问他们可有土闷黄雀？	5	1	-1
		818					对了，还有三段蛇肠、烤熊尾、烤秋叶、五小虫、黑心果…	5	1	-1
		819					（目瞪口呆）…	5	1	-1
		818					几百年了，也不知怎的，突然特别想尝尝这些当年的风味。	5	1	-1
219	主线-魂牵碧瑶	822	44	4.36	27.55	2	妖女，你到底将我燕虹师妹如何了，快快将她交出来！	5	1	-1
		821					你也说了，那是你师妹，又不是我师妹，我又如何知道？	5	1	-1
		822					呸！你这妖女，杀我焚香弟子，抓我师妹，这笔仇一定要你偿还。	5	1	-1
		821					哎呦！我好怕啊！（对玩家）帮我挡住那男子。	5	1	-1
220	主线-燕虹所在	822	44	18.76	28.24	2	你打败我了，那又怎样？	5	1	-1
		-1					我可以告诉你燕虹在哪，但你要放过金瓶儿。	5	1	-1
		822					（看了看已逃远的金瓶儿）罢了，你告诉我燕虹师妹在哪，我这次就放过那妖女。	5	1	-1
		-1					燕虹就在你们焚香谷某个酒窖里，想必以道友的能力很快就能找出来。	5	1	-1
221	主线-巫师祭坛	828	44	67.6	76.35	2	在各族之中，专门祭祀神灵祖先的地方，便是祭坛。	5	1	-1
		828					在部族人民眼中，祭坛地位崇高，祭坛里巫师说的话，更有如神意。 	5	1	-1
		828					往昔五族争斗最激烈的时候，每次战争便都是要得到神明──也就是大巫师亲口说出的允许。	5	1	-1
222	主线-小白心思	827	44	67.6	76.35	2	你、你没事吧？	5	1	-1
		828					你……你可喜欢我吗？	5	1	-1
		827					……你醉了。	5	1	-1
		828					你啊，你这个人，就是活得太累啊！知道吗？傻瓜！	5	1	-1
223	夫妻拜堂-地面-陆雪琪主持	986	57	-1	-1	-1	今日正是二位大喜的日子，祝二位新人地久天长，百年好合！	3.1	-1	431
		986					三生石上注良缘，恩爱夫妻彩线牵，春色无边花富贵，郎情妾意俩缠绵。	3.1	-1	432
		986					梅花点额艳新妆，珠玉双辉暖洞房，宝眷情欢鱼得水，月圆花好配天长。	3.1	-1	433
		986					红袖添香堪佐读，白首齐眉乐倩兮，琴瑟和鸣鸳鸯配，绵绵瓜瓞步云梯。	3.1	-1	434
		986					祝二位新人甜甜蜜蜜，恩恩爱爱！	3.1	-1	435
224	夫妻拜堂-地面-碧瑶主持	985	57	-1	-1	-1	今日正是二位大喜的日子，祝二位新人地久天长，百年好合！	3.1	-1	436
		985					三生石上注良缘，恩爱夫妻彩线牵，春色无边花富贵，郎情妾意俩缠绵。	3.1	-1	437
		985					梅花点额艳新妆，珠玉双辉暖洞房，宝眷情欢鱼得水，月圆花好配天长。	3.1	-1	438
		985					红袖添香堪佐读，白首齐眉乐倩兮，琴瑟和鸣鸳鸯配，绵绵瓜瓞步云梯。	3.1	-1	439
		985					祝二位新人甜甜蜜蜜，恩恩爱爱！	3.1	-1	440
225	夫妻拜堂-空中-陆雪琪主持	988	56	-1	-1	-1	今日正是二位大喜的日子，祝二位新人地久天长，百年好合！	3.1	-1	431
		988					三生石上注良缘，恩爱夫妻彩线牵，春色无边花富贵，郎情妾意俩缠绵。	3.1	-1	432
		988					梅花点额艳新妆，珠玉双辉暖洞房，宝眷情欢鱼得水，月圆花好配天长。	3.1	-1	433
		988					红袖添香堪佐读，白首齐眉乐倩兮，琴瑟和鸣鸳鸯配，绵绵瓜瓞步云梯。	3.1	-1	434
		988					祝二位新人甜甜蜜蜜，恩恩爱爱！	3.1	-1	435
226	夫妻拜堂-地空中-碧瑶主持	987	56	-1	-1	-1	今日正是二位大喜的日子，祝二位新人地久天长，百年好合！	3.1	-1	436
		987					三生石上注良缘，恩爱夫妻彩线牵，春色无边花富贵，郎情妾意俩缠绵。	3.1	-1	437
		987					梅花点额艳新妆，珠玉双辉暖洞房，宝眷情欢鱼得水，月圆花好配天长。	3.1	-1	438
		987					红袖添香堪佐读，白首齐眉乐倩兮，琴瑟和鸣鸳鸯配，绵绵瓜瓞步云梯。	3.1	-1	439
		987					祝二位新人甜甜蜜蜜，恩恩爱爱！	3.1	-1	440
227	主线-难以开口	53	5	43.09	126.36	2	近日，我是听到了些…传闻。说这村中怨灵，乃是因青云山上一物而起。	5	1	-1
		53					且草庙村其间往事，还关乎青云门中一个无法提起的禁忌话题，这便不能强求了。	5	1	-1
		-1					既然如此，求人不如求己。我倒是会些简单法术，可先替城主去草庙村走一遭！	5	1	-1
228	支线-无惧劳苦	228	10	110.28	57.56	2	少林武学，讲求三要、五忌。	5	1	-1
		228					何为三要：一要沉着冷静，二要确实精当，三要节欲爱名。	5	1	-1
		228					何为五忌：忌荒情，忌夸矜，忌躁急，忌惰怠，忌酒色。	5	1	-1
229	主线-嗜血魔王	824	44	67.67	74	2	张！小！凡……	5	1	-1
		824					你、你……	5	1	-1
		822					张小凡！这谷中南疆族人，向来与中土毫无瓜葛，你究竟与他们有何仇恨，竟要这般杀人为乐？	5	1	-1
		827					啊！是啊！都是我杀的！！哈哈哈哈哈哈！	5	1	-1
230	合欢-隐藏任务-唉声叹气（1）	-1	12	36	107	2	绯燕师姐，怎么一副愁眉苦脸的样子？	5	1	-1
		260					还不都是莫风那孩子…那孩子自小孤苦，学识差了好多，又不肯用心学！	5	1	-1
		-1					莫风还小，总会长大的！	5	1	-1
		259					$N，去看看莫风吧，监督一下他做功课！	5	1	-1
231	青云-隐藏1-道出来历	-1	6	56.86	1.28	2	从一只灰毛猴子手里抢来的…可是你的东西？	5	1	-1
		81					（脸似乎微微一红）咳咳…	5	1	-1
		81					不是不是，不过我知道是谁的东西…	5	1	-1
232	青云-隐藏1-好人发卡	-1	6	57.2	104.1	2	生气倒是没有看出来，只是来的时候嘱咐我别叫你师父瞧见了。	5	1	-1
		79					咳咳…都怪我粗心，竟然将她送给我的东西丢了。	5	1	-1
		-1					也不怪你吧，是那灰毛猴子太机灵了，我觉得！	5	1	-1
		79					你是好人！	5	1	-1
233	青云-隐藏2-谁是凶手	-1	6	88.08	36.98	2	还真不是我捞的…呃，是一只灰毛猴子干的…你，信么。	5	1	-1
		82					（翻了个白眼）你是猴子派来的…等等！你说什么？灰毛猴子？	5	1	-1
		-1					（将之前发生的包裹的事情讲给曾书书听）	5	1	-1
		82					啧啧，原来三眼灵猴也喜欢吃螃蟹？	5	1	-1
234	鬼王-隐藏任务-泄露天机	-1	11	95	122	2	你是多久没洗澡了，身上这个味儿啊…	5	1	-1
		1048					不要在意细节！我告诉你一个惊天秘密！	5	1	-1
		-1					（捂住鼻子，微微靠近一点）	5	1	-1
		1048					这狐岐后山的左边数第三棵树下埋着一坛好酒，你去把它挖出来，定能换不少钱！	5	1	-1
235	天音-隐藏2-伪装者壹	-1	10	3.86	28.24	2	什么声音？！	5	1	-1
		1049					不好，肚子好饿…	5	1	-1
		-1					…夭寿了！！！石像怎么说话了！！！	5	1	-1
		1049					嘘！！！你小声点，小声点…	5	1	-1
		-1					（定睛一看）妈呀，原来是个活人！大白天的，你在这里装神弄鬼作甚	5	1	-1
		1049					你懂什么，我这是在偷学天音的武…等等，我为什么要告诉你这些！	5	1	-1
236	特殊物品使用-隐藏-河阳志（2）	-1	5	43.09	126.36	2	万城主好久不见，我在外游历时机缘巧合下得到这本“河阳志”，不知道你是否了解？	5	1	-1
		53					真的么？这河阳志是老城主所写，几经动荡残页散落各处，早已不可追寻，$S竟能寻到，真是太好运了！	5	1	-1
		53					传闻这“河阳志”实为藏宝图，里面记载着河阳城中埋着的数十万黄金。	5	1	-1
237	特殊物品使用-隐藏-河阳志（4）	-1	5	61.54	75.38	2	阿香婆，您是河阳城最为年长者，这“河阳志”之书，您可是了解？	5	1	-1
		214					河阳志？好耳熟的名字，上一次听到这个名字，还是七十多年前喽！	5	1	-1
		214					这河阳志是老城主倾尽一生心血所写，里面记录着河阳城的风貌人情，更记载着能让河阳人世代富足的秘密。	5	1	-1
		-1					那这个秘密是什么，您知道么？	5	1	-1
238	特殊坐标-隐藏-神秘来客（1）	-1	5	109	122	2	这么偏僻的地方，你怎么一个人在这里？	5	1	-1
		1065					“来无影去无踪”就是我的座右铭！	5	1	-1
		-1					（…）	5	1	-1
		1065					说出来你可能不信，我不是这个时代的人，但是我却可以在多个时代中随意穿梭。	5	1	-1
		-1					难道修仙到大罗神仙的境界就可以这样了么？	5	1	-1
239	特殊坐标-隐藏-神秘来客（3）	1065	5	109	122	2	$S你的大恩，飞鱼永世难忘。	5	1	-1
		-1					不用客气，举手之劳!	5	1	-1
		1065					这“司南”是我那个时代的物件，作为报答，这份礼物就请$S收下！	5	1	-1
240	十万大山-主线-凶灵黑虎	1055	45	90.8	107.9	2	你是谁，胆敢来到这妖魔之地，还胆敢亵渎巫女娘娘神像？	5	1	-1
		-1					你误会了，我并非有意冒犯这位……娘娘神像，只是初见之下，见她实在太过美丽，不由自主的就靠近了过去。	5	1	-1
		1055					看你年纪轻轻，又是初犯，我不与你计较。此处乃妖魔鬼魅之地，不是你来的地方，你快快走罢！	5	1	-1
241	十万大山-主线-圣器齐聚	-1	45	90.8	107.9	2	金瓶儿问你为何黑木可以进，她却不能？	5	1	-1
		1055					什么？她是跟随黑木而来？	5	1	-1
		-1					黑木抢了南疆苗族圣器黑杖，上面还有黎族圣器骨玉，我也想看看他究竟要干什么？	5	1	-1
		1055					他身上有黑杖和骨玉？天意啊，天意……兽神复活就差这黑杖和骨玉了，如今阻止已经迟了…	5	1	-1
		1055					你快快逃命去吧。不过又能逃到哪里去呢？这天下多半也不安全了。	5	1	-1
242	十万大山-主线-魔力消失	1056	45	81.5	88.3	2	你是说除了多出两行眼泪，雕像并没有产生之前那种魔力？	5	1	-1
		-1					是的，不知金仙子怎么看？	5	1	-1
		1056					是了。这雕像魔力定然是因要镇压兽神而存在，如今兽神出世，雕像自然也没了魔力。	5	1	-1
243	十万大山-主线-落难原因	-1	45	96.2	58.6	2	你为何会如此狼狈？	5	1	-1
		1057					（苦笑摇头）为了引开屠戮七里峒的妖物，一路至此，不料发现了金瓶儿。	5	1	-1
		1057					此女子也是心机缜密之辈，借我之力击开饕餮防御，趁机溜走，我却被迫留了下来。	5	1	-1
		1057					而这里无尽妖物，一番战斗下来，便是你看到的样子了。	5	1	-1
		-1					原来如此，想来金瓶儿让我来找你，也是她心有不忍吧。	5	1	-1
244	生活技能-隐藏-神秘藏宝图（2）	1069	5	68	98	2	$S，你这“神鬼苍生图”可否借给老夫一观？	5	1	-1
		-1					（将图递给老者）	5	1	-1
		1069					（端详许久…）古人诚不我欺！此物真是玄妙至极啊！	5	1	-1
		-1					不知这图有何玄妙？	5	1	-1
245	流波山-支线-异域风情	799	53	7.4	23.2	2	这些海盗居然会有这种香料，想来是从他们老家带来的吧。	5	1	-1
		-1					大概如此吧。	5	1	-1
		799					我猜想，他们会有完全不同于本地的烹饪手法，只是不知道能不能学到啊。	5	1	-1
		-1					也许我可以去试试看？	5	1	-1
246	流波山-支线-卧虎藏龙	1071	53	43.24	41.74	2	我随寨主漂泊世界，见过许多不同的烹饪方法，真是长了很多见识啊！	5	1	-1
		-1					哦，那可有什么新奇的见闻么？	5	1	-1
		1071					那简直太多了，数不胜数啊！	5	1	-1
		1071					我和你说，其实女海盗那边有个小姑娘，做饭那叫一个好吃啊，啧啧啧。	5	1	-1
		-1					真的么？那我可要去拜访一下了。	5	1	-1
247	流波山-支线-合理搭配	-1	53	93.24	3.65	2	我听襄煎说你的厨艺超绝，所以特来拜会一下	5	1	-1
		1072					那胖子还会说好话了，不容易啊	5	1	-1
		1072					说吧，想吃什么，这鬼地方材料太少了，做不出什么好吃的	5	1	-1
		1072					对了，襄煎给你吃的是烧烤吧？	5	1	-1
		-1					这…是…	5	1	-1
		1072					我就知道，我做一道青菜给你吧！	5	1	-1
248	流波山-支线-搭配之法	-1	53	93.24	3.65	2	请问，这菜品之间的搭配，是不是也很有学问呢？	5	1	-1
		1072					那是当然，一桌菜肴，必然要荤素搭配，如果有大肉，就要搭配清凉小菜，才能有好胃口。	5	1	-1
		-1					原来如此！	5	1	-1
		1072					另外，汤也是非常重要的，在吃饱之后，如能有一碗高汤下肚，才是最满足的！	5	1	-1
		-1					那汤要如何做呢？	5	1	-1
		1072					这我就不行了，不过我能给你推荐一个人！	5	1	-1
249	流波山-支线-煲汤之法	1073	53	51.97	117.86	2	哦，你是要来和我学煲汤呀？这好说！	5	1	-1
		-1					那就麻烦您了！	5	1	-1
		1073					煲汤最讲究原汁原味，忌讳放过多的调料。这样就会失了食材本身的香味了！	5	1	-1
		1073					另外，煲汤要花功夫的，一锅好汤，煲上一整天都不嫌多啊！	5	1	-1
		-1					原来如此，不过看来今日想喝上好汤是来不及啦。	5	1	-1
		1073					不不，来了就是缘分，我这里刚好有我煲好的汤，要不要来点儿？	5	1	-1
		-1					多谢婆婆！	5	1	-1
250	大王村-支线-大王出处	-1	42	71.05	47.63	2	老板，你们这村子为什么叫大王村啊?出过什么大王么？	5	1	-1
		579					少侠，这您可就不知道了吧！您听我跟您说说吧！	5	1	-1
		579					这大王，据传是个天神啊！	5	1	-1
		-1					天神？真的有天神存在么？	5	1	-1
		579					那是当然，这天神当年救过我们村子的所有人，后来大家为了纪念这个天神，才改的村名！	5	1	-1
		-1					救过所有人？那时发生了什么？	5	1	-1
		579					那都太古远的事情了，不过镇上有人还知道，就是村兵老队长。	5	1	-1
251	大王村-支线-真实传说	583	42	47.76	86.15	2	很久很久以前，我们村里爆发了瘟疫，你知道的，在死亡沼泽边上，发生什么样的疫病都不奇怪。	5	1	-1
		583					我家先祖不知从哪里听说的，说死亡大泽里有一座神仙宝库，那里有灵丹可以治天下百病。	5	1	-1
		-1					（神仙宝库？在死亡大泽里的神仙宝库…难道是天帝宝库？）	5	1	-1
		583					先祖出发去了那里之后，就再也没回来，后来有一天，一个书生打扮的人来到了村里，就住在先祖母亲家里。	5	1	-1
		583					他听了先祖母亲的哭诉后，便说了一句：放心吧，他一定能回来的。便消失了。	5	1	-1
		583					过了一些时日，先祖真的回来了，还拿着一瓶灵药，治好了村里蔓延的疫病！	5	1	-1
		583					先祖对大家说，他被困在了死亡沼泽中，是被一个书生模样的神仙从天而降给救了。	5	1	-1
		583					然而他却没有来得及问神仙的名字。从那之后，大家便尊称那天神为大王。	5	1	-1
252	大王村-支线-感恩大王	576	42	84.52	33.94	2	这大王仙人啊，是我们村子的神仙啊！	5	1	-1
		576					虽然我们大王村这么多年来也没有发生过什么天大的好事，但也没有遭过什么大灾啊！	5	1	-1
		576					在这死亡沼泽边上，能有这样的生活已经很满足了，风调雨顺什么的我们是不奢望了！	5	1	-1
		-1					大家都很敬仰大王仙人呢啊。	5	1	-1
		576					是呀，所以我们村才改名叫大王村啊！	5	1	-1
253	杀怪-隐藏-往事随风（2）	45	5	23.71	7.72	2	鬼…鬼啊！	5	1	-1
		-1					大叔莫怕，这些怨灵已被我消灭干净，不会再骚扰你了。	5	1	-1
		45					（渐渐安静下来）你…谢谢…他们都不在了…	5	1	-1
		45					老婆…王婶…狗蛋…你们要好好的…	5	1	-1
		-1					大叔真是可怜，亲人都不在了…	5	1	-1
254	杀怪-隐藏-竹海万顷（2）	79	6	57.2	104.1	2	$S，你居然连续砍了1000根竹子，毅力惊人啊！	5	1	-1
		-1					这黑节竹还真是磨练心性，手都起茧子了…	5	1	-1
		79					在这乱世中能够静下心来，想必将来定有一番作为！	5	1	-1
255	杀怪-隐藏-铁腕无情（2）	230	10	9.9	21.82	2	$S刚者不阿，这些偷懒弟子真的要好好教训一番才行！	5	1	-1
		-1					好说好说！	5	1	-1
		230					无规矩不成方圆，这些弟子如此偷懒，如何将天音寺发扬光大？	5	1	-1
		230					要是他们都像$S这般作为，该有多好！	5	1	-1
256	杀怪-隐藏-玉面郎君（2）	259	12	40.3	109.07	2	这些魅宗弟子的功夫还是不到家，如此下去，我合欢派后继无人啊…	5	1	-1
		-1					虽然现在还差一些，但想来若是勤加苦练，定是有一番作为的！	5	1	-1
		259					不行！还得让多训练他们的魅惑之术才好！	5	1	-1
257	杀怪-隐藏-冷血嗜杀（2）	242	11	85.43	121.4	2	这白狐是我狐岐山的灵物，你竟然一口气杀了这么多只！	5	1	-1
		-1					白虎使者恕罪，无心之失，还望海涵！	5	1	-1
		242					不知者不罪，这次就算了！	5	1	-1
		242					速速下山吧！要是被宗主发现了，你就危险了！	5	1	-1
258	河阳城-隐藏-翻跟头（2）	-1	5	54.19	84.3	2	老人家，可是您在叫我？	5	1	-1
		485					老夫我这河阳城逍遥快活很多年了，你是少有的几位能到达这塔顶看风景的！	5	1	-1
		485					$S身手不错，老夫我喜欢交朋友，你要多介绍朋友来看我呀！	5	1	-1
		485					这份薄礼就送给小友了，哈哈哈，这么多年了终于有人来到塔顶了！	5	1	-1
259	支线-好心野狗	619	43	51.9	10.31	2	我与他也是素昧平生，他便是宁愿自己淋着，好心将伞借给了我。	5	1	-1
		618					我看什么好心，分明是好色吧！	5	1	-1
		619					爷爷！人家是好人！	5	1	-1
		618					他是好人，那我岂非是佛祖转世？	5	1	-1
260	支线-新鲜事情	-1	43	103.96	57.64	2	…这鬼地方除了虫卵就是虫卵了，还能有什么。	5	1	-1
		625					非也非也，我发现啊，这长生堂其实是鸠占鹊巢~	5	1	-1
		-1					哦？怎么个说法？	5	1	-1
