Id	Desc	FormulaType	IsStatic	ProductId	StaticCount	MoneyType	Money	LevelReq	StuffGroup1	StuffCount1	StuffGroup2	StuffCount2	StuffGroup3	StuffCount3	StuffGroup4	StuffCount4	StuffGroup5	StuffCount5	StuffGroup6	StuffCount6	SecPasswordId
410	渡劫金刚石（9级）转化	3	0	9	1	0	0	-1	59	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
411	渡劫金刚石（10级）转化	3	0	10	1	0	0	-1	60	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
412	三味金刚石（1级）转化	3	0	1	1	0	0	-1	61	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
413	三味金刚石（2级）转化	3	0	2	1	0	0	-1	62	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
414	三味金刚石（3级）转化	3	0	3	1	0	0	-1	63	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
415	三味金刚石（4级）转化	3	0	4	1	0	0	-1	64	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
416	三味金刚石（5级）转化	3	0	5	1	0	0	-1	65	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
417	三味金刚石（6级）转化	3	0	6	1	0	0	-1	66	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
418	三味金刚石（7级）转化	3	0	7	1	0	0	-1	67	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
419	三味金刚石（8级）转化	3	0	8	1	0	0	-1	68	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
420	三味金刚石（9级）转化	3	0	9	1	0	0	-1	69	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
421	三味金刚石（10级）转化	3	0	10	1	0	0	-1	70	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
422	神行金刚石（1级）转化	3	0	1	1	0	0	-1	71	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
423	神行金刚石（2级）转化	3	0	2	1	0	0	-1	72	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
424	神行金刚石（3级）转化	3	0	3	1	0	0	-1	73	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
425	神行金刚石（4级）转化	3	0	4	1	0	0	-1	74	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
426	神行金刚石（5级）转化	3	0	5	1	0	0	-1	75	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
427	神行金刚石（6级）转化	3	0	6	1	0	0	-1	76	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
428	神行金刚石（7级）转化	3	0	7	1	0	0	-1	77	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
429	神行金刚石（8级）转化	3	0	8	1	0	0	-1	78	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
430	神行金刚石（9级）转化	3	0	9	1	0	0	-1	79	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
431	神行金刚石（10级）转化	3	0	10	1	0	0	-1	80	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
432	天心金刚石（1级）转化	3	0	1	1	0	0	-1	81	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
433	天心金刚石（2级）转化	3	0	2	1	0	0	-1	82	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
434	天心金刚石（3级）转化	3	0	3	1	0	0	-1	83	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
435	天心金刚石（4级）转化	3	0	4	1	0	0	-1	84	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
436	天心金刚石（5级）转化	3	0	5	1	0	0	-1	85	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
437	天心金刚石（6级）转化	3	0	6	1	0	0	-1	86	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
438	天心金刚石（7级）转化	3	0	7	1	0	0	-1	87	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
439	天心金刚石（8级）转化	3	0	8	1	0	0	-1	88	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
440	天心金刚石（9级）转化	3	0	9	1	0	0	-1	89	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
441	天心金刚石（10级）转化	3	0	10	1	0	0	-1	90	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
442	避尘金刚石（1级）转化	3	0	1	1	0	0	-1	91	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
443	避尘金刚石（2级）转化	3	0	2	1	0	0	-1	92	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
444	避尘金刚石（3级）转化	3	0	3	1	0	0	-1	93	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
445	避尘金刚石（4级）转化	3	0	4	1	0	0	-1	94	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
446	避尘金刚石（5级）转化	3	0	5	1	0	0	-1	95	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
447	避尘金刚石（6级）转化	3	0	6	1	0	0	-1	96	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
448	避尘金刚石（7级）转化	3	0	7	1	0	0	-1	97	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
449	避尘金刚石（8级）转化	3	0	8	1	0	0	-1	98	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
450	避尘金刚石（9级）转化	3	0	9	1	0	0	-1	99	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
451	避尘金刚石（10级）转化	3	0	10	1	0	0	-1	100	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
452	强震断金石（1级）转化	3	0	1	1	0	0	-1	101	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
453	强震断金石（2级）转化	3	0	2	1	0	0	-1	102	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
454	强震断金石（3级）转化	3	0	3	1	0	0	-1	103	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
455	强震断金石（4级）转化	3	0	4	1	0	0	-1	104	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
456	强震断金石（5级）转化	3	0	5	1	0	0	-1	105	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
457	强震断金石（6级）转化	3	0	6	1	0	0	-1	106	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
458	强震断金石（7级）转化	3	0	7	1	0	0	-1	107	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
459	强震断金石（8级）转化	3	0	8	1	0	0	-1	108	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
460	强震断金石（9级）转化	3	0	9	1	0	0	-1	109	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
461	强震断金石（10级）转化	3	0	10	1	0	0	-1	110	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
462	摄心断金石（1级）转化	3	0	1	1	0	0	-1	111	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
463	摄心断金石（2级）转化	3	0	2	1	0	0	-1	112	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
464	摄心断金石（3级）转化	3	0	3	1	0	0	-1	113	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
465	摄心断金石（4级）转化	3	0	4	1	0	0	-1	114	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
466	摄心断金石（5级）转化	3	0	5	1	0	0	-1	115	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
467	摄心断金石（6级）转化	3	0	6	1	0	0	-1	116	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
468	摄心断金石（7级）转化	3	0	7	1	0	0	-1	117	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
469	摄心断金石（8级）转化	3	0	8	1	0	0	-1	118	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
470	摄心断金石（9级）转化	3	0	9	1	0	0	-1	119	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
471	摄心断金石（10级）转化	3	0	10	1	0	0	-1	120	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
472	御魂断金石（1级）转化	3	0	1	1	0	0	-1	121	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
473	御魂断金石（2级）转化	3	0	2	1	0	0	-1	122	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
474	御魂断金石（3级）转化	3	0	3	1	0	0	-1	123	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
475	御魂断金石（4级）转化	3	0	4	1	0	0	-1	124	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
476	御魂断金石（5级）转化	3	0	5	1	0	0	-1	125	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
477	御魂断金石（6级）转化	3	0	6	1	0	0	-1	126	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
478	御魂断金石（7级）转化	3	0	7	1	0	0	-1	127	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
479	御魂断金石（8级）转化	3	0	8	1	0	0	-1	128	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
480	御魂断金石（9级）转化	3	0	9	1	0	0	-1	129	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
481	御魂断金石（10级）转化	3	0	10	1	0	0	-1	130	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
482	万钧断金石（1级）转化	3	0	1	1	0	0	-1	131	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
483	万钧断金石（2级）转化	3	0	2	1	0	0	-1	132	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
484	万钧断金石（3级）转化	3	0	3	1	0	0	-1	133	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
485	万钧断金石（4级）转化	3	0	4	1	0	0	-1	134	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
486	万钧断金石（5级）转化	3	0	5	1	0	0	-1	135	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
487	万钧断金石（6级）转化	3	0	6	1	0	0	-1	136	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
488	万钧断金石（7级）转化	3	0	7	1	0	0	-1	137	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
489	万钧断金石（8级）转化	3	0	8	1	0	0	-1	138	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
490	万钧断金石（9级）转化	3	0	9	1	0	0	-1	139	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
491	万钧断金石（10级）转化	3	0	10	1	0	0	-1	140	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
492	强震金刚石（1级）转化	3	0	1	1	0	0	-1	141	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
493	强震金刚石（2级）转化	3	0	2	1	0	0	-1	142	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
494	强震金刚石（3级）转化	3	0	3	1	0	0	-1	143	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
495	强震金刚石（4级）转化	3	0	4	1	0	0	-1	144	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
496	强震金刚石（5级）转化	3	0	5	1	0	0	-1	145	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
497	强震金刚石（6级）转化	3	0	6	1	0	0	-1	146	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
498	强震金刚石（7级）转化	3	0	7	1	0	0	-1	147	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
499	强震金刚石（8级）转化	3	0	8	1	0	0	-1	148	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
500	强震金刚石（9级）转化	3	0	9	1	0	0	-1	149	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
501	强震金刚石（10级）转化	3	0	10	1	0	0	-1	150	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
502	摄心金刚石（1级）转化	3	0	1	1	0	0	-1	151	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
503	摄心金刚石（2级）转化	3	0	2	1	0	0	-1	152	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
504	摄心金刚石（3级）转化	3	0	3	1	0	0	-1	153	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
505	摄心金刚石（4级）转化	3	0	4	1	0	0	-1	154	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
506	摄心金刚石（5级）转化	3	0	5	1	0	0	-1	155	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
507	摄心金刚石（6级）转化	3	0	6	1	0	0	-1	156	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
508	摄心金刚石（7级）转化	3	0	7	1	0	0	-1	157	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
509	摄心金刚石（8级）转化	3	0	8	1	0	0	-1	158	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
510	摄心金刚石（9级）转化	3	0	9	1	0	0	-1	159	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
511	摄心金刚石（10级）转化	3	0	10	1	0	0	-1	160	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
512	御魂金刚石（1级）转化	3	0	1	1	0	0	-1	161	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
513	御魂金刚石（2级）转化	3	0	2	1	0	0	-1	162	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
514	御魂金刚石（3级）转化	3	0	3	1	0	0	-1	163	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
515	御魂金刚石（4级）转化	3	0	4	1	0	0	-1	164	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
516	御魂金刚石（5级）转化	3	0	5	1	0	0	-1	165	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
517	御魂金刚石（6级）转化	3	0	6	1	0	0	-1	166	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
518	御魂金刚石（7级）转化	3	0	7	1	0	0	-1	167	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
519	御魂金刚石（8级）转化	3	0	8	1	0	0	-1	168	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
520	御魂金刚石（9级）转化	3	0	9	1	0	0	-1	169	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
521	御魂金刚石（10级）转化	3	0	10	1	0	0	-1	170	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
522	万钧金刚石（1级）转化	3	0	1	1	0	0	-1	171	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
523	万钧金刚石（2级）转化	3	0	2	1	0	0	-1	172	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
524	万钧金刚石（3级）转化	3	0	3	1	0	0	-1	173	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
525	万钧金刚石（4级）转化	3	0	4	1	0	0	-1	174	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
526	万钧金刚石（5级）转化	3	0	5	1	0	0	-1	175	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
527	万钧金刚石（6级）转化	3	0	6	1	0	0	-1	176	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
528	万钧金刚石（7级）转化	3	0	7	1	0	0	-1	177	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
529	万钧金刚石（8级）转化	3	0	8	1	0	0	-1	178	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
530	万钧金刚石（9级）转化	3	0	9	1	0	0	-1	179	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
531	万钧金刚石（10级）转化	3	0	10	1	0	0	-1	180	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
532	益血符转化	-1	0	20	1	0	0	-1	250	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
533	真气符转化	-1	0	20	1	0	0	-1	251	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
534	利矛符转化	-1	0	20	1	0	0	-1	252	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
535	坚盾符转化	-1	0	20	1	0	0	-1	253	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
536	缥缈符转化	-1	0	20	1	0	0	-1	254	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
537	鹰眼符转化	-1	0	20	1	0	0	-1	255	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
538	虎翼符转化	-1	0	20	1	0	0	-1	256	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
539	龟甲符转化	-1	0	20	1	0	0	-1	257	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
540	凤羽符转化	-1	0	20	1	0	0	-1	258	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
541	龙鳞符转化	-1	0	20	1	0	0	-1	259	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
542	极品益血符转化	-1	0	21	1	0	0	-1	260	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
543	极品真气符转化	-1	0	21	1	0	0	-1	261	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
544	极品利矛符转化	-1	0	21	1	0	0	-1	262	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
545	极品坚盾符转化	-1	0	21	1	0	0	-1	263	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
546	极品缥缈符转化	-1	0	21	1	0	0	-1	264	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
547	极品鹰眼符转化	-1	0	21	1	0	0	-1	265	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
548	极品虎翼符转化	-1	0	21	1	0	0	-1	266	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
549	极品龟甲符转化	-1	0	21	1	0	0	-1	267	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
550	极品凤羽符转化	-1	0	21	1	0	0	-1	268	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
551	极品龙鳞符转化	-1	0	21	1	0	0	-1	269	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
552	神品益血符转化	-1	0	22	1	0	0	-1	270	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
553	神品真气符转化	-1	0	22	1	0	0	-1	271	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
554	神品利矛符转化	-1	0	22	1	0	0	-1	272	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
555	神品坚盾符转化	-1	0	22	1	0	0	-1	273	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
556	神品缥缈符转化	-1	0	22	1	0	0	-1	274	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
557	神品鹰眼符转化	-1	0	22	1	0	0	-1	275	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
558	神品虎翼符转化	-1	0	22	1	0	0	-1	276	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
559	神品龟甲符转化	-1	0	22	1	0	0	-1	277	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
560	神品凤羽符转化	-1	0	22	1	0	0	-1	278	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
561	神品龙鳞符转化	-1	0	22	1	0	0	-1	279	1	300	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
562	噬血珠碎片	-1	1	37026	1	0	0	-1	302	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
563	摄魂碎片	-1	1	37027	1	0	0	-1	303	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
564	元运断金石（神级）降级	1	1	5009	3	0	1100	-1	400	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
565	元运断金石（12级）降级	1	1	5010	3	0	1200	-1	401	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
566	醒神断金石（神级）降级	1	1	5109	3	0	1100	-1	410	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
567	醒神断金石（12级）降级	1	1	5110	3	0	1200	-1	411	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
568	培元断金石（神级）降级	1	1	5209	3	0	1100	-1	420	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
569	培元断金石（12级）降级	1	1	5210	3	0	1200	-1	421	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
570	混沌断金石（神级）降级	1	1	5309	3	0	1100	-1	430	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
571	混沌断金石（12级）降级	1	1	5310	3	0	1200	-1	431	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
572	夺魄断金石（神级）降级	1	1	5409	3	0	1100	-1	440	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
573	夺魄断金石（12级）降级	1	1	5410	3	0	1200	-1	441	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
574	渡劫金刚石（神级）降级	1	1	5509	3	0	1100	-1	450	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
575	渡劫金刚石（12级）降级	1	1	5510	3	0	1200	-1	451	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
576	三味金刚石（神级）降级	1	1	5609	3	0	1100	-1	460	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
577	三味金刚石（12级）降级	1	1	5610	3	0	1200	-1	461	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
578	神行金刚石（神级）降级	1	1	5709	3	0	1100	-1	470	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
579	神行金刚石（12级）降级	1	1	5710	3	0	1200	-1	471	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
580	天心金刚石（神级）降级	1	1	5809	3	0	1100	-1	480	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
581	天心金刚石（12级）降级	1	1	5810	3	0	1200	-1	481	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
582	避尘金刚石（神级）降级	1	1	5909	3	0	1100	-1	490	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
583	避尘金刚石（12级）降级	1	1	5910	3	0	1200	-1	491	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
584	强震断金石（神级）降级	1	1	6009	3	0	1100	-1	500	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
585	强震断金石（12级）降级	1	1	6010	3	0	1200	-1	501	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
586	摄心断金石（神级）降级	1	1	6109	3	0	1100	-1	510	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
587	摄心断金石（12级）降级	1	1	6110	3	0	1200	-1	511	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
588	御魂断金石（神级）降级	1	1	6209	3	0	1100	-1	520	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
589	御魂断金石（12级）降级	1	1	6210	3	0	1200	-1	521	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
590	万钧断金石（神级）降级	1	1	6309	3	0	1100	-1	530	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
591	万钧断金石（12级）降级	1	1	6310	3	0	1200	-1	531	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
592	强震金刚石（神级）降级	1	1	6409	3	0	1100	-1	540	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
593	强震金刚石（12级）降级	1	1	6410	3	0	1200	-1	541	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
594	摄心金刚石（神级）降级	1	1	6509	3	0	1100	-1	550	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
595	摄心金刚石（12级）降级	1	1	6510	3	0	1200	-1	551	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
596	御魂金刚石（神级）降级	1	1	6609	3	0	1100	-1	560	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
597	御魂金刚石（12级）降级	1	1	6610	3	0	1200	-1	561	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
598	万钧金刚石（神级）降级	1	1	6709	3	0	1100	-1	570	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
599	万钧金刚石（12级）降级	1	1	6710	3	0	1200	-1	571	1	181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
600	元运断金石（10级）升级	2	1	5010	1	0	0	-1	10	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
601	醒神断金石（10级）升级	2	1	5110	1	0	0	-1	20	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
602	培元断金石（10级）升级	2	1	5210	1	0	0	-1	30	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
603	混沌断金石（10级）升级	2	1	5310	1	0	0	-1	40	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
604	夺魄断金石（10级）升级	2	1	5410	1	0	0	-1	50	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
605	渡劫金刚石（10级）升级	2	1	5510	1	0	0	-1	60	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
606	三味金刚石（10级）升级	2	1	5610	1	0	0	-1	70	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
607	神行金刚石（10级）升级	2	1	5710	1	0	0	-1	80	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
608	天心金刚石（10级）升级	2	1	5810	1	0	0	-1	90	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
609	避尘金刚石（10级）升级	2	1	5910	1	0	0	-1	100	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
610	强震断金石（10级）升级	2	1	6010	1	0	0	-1	110	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
611	摄心断金石（10级）升级	2	1	6110	1	0	0	-1	120	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
612	御魂断金石（10级）升级	2	1	6210	1	0	0	-1	130	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
613	万钧断金石（10级）升级	2	1	6310	1	0	0	-1	140	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
614	强震金刚石（10级）升级	2	1	6410	1	0	0	-1	150	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
615	摄心金刚石（10级）升级	2	1	6510	1	0	0	-1	160	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
616	御魂金刚石（10级）升级	2	1	6610	1	0	0	-1	170	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
617	万钧金刚石（10级）升级	2	1	6710	1	0	0	-1	180	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
618	元运断金石（神级）转化	3	0	11	1	0	0	-1	400	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
619	醒神断金石（神级）转化	3	0	11	1	0	0	-1	410	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
620	培元断金石（神级）转化	3	0	11	1	0	0	-1	420	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
621	混沌断金石（神级）转化	3	0	11	1	0	0	-1	430	1	301	1	-1	-1	-1	-1	-1	-1	-1	-1	26
