Id	Desc	Money	BindYuanBao	Exp	TitleID	ToolID1	ToolNum1	ToolID2	ToolNum2	ProItemID1	ProNum1	ProItemID2	ProNum2	ProItemID3	ProNum3	ProItemID4	ProNum4	ChoosedID	ItemID0	ItemNum0	ItemID1	ItemNum1	ItemID2	ItemNum2
1782	帮会环任务-寻人-寻访故人	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1783	帮会环任务-寻人-寻访故人	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1784	帮会环任务-寻人-寻访故人	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1785	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1786	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1787	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1788	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1789	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1790	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1791	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1792	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1793	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1794	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1795	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1796	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1797	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1798	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1799	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1800	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1801	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1802	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1803	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1804	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1805	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1806	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1807	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1808	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1809	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1810	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1811	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1812	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1813	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1814	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1815	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1816	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1817	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1818	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1819	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1820	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1821	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1822	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1823	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1824	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1825	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1826	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1827	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1828	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1829	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1830	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1831	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1832	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1833	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1834	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1835	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1836	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1837	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1838	帮会环任务-杀怪-为民除害	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1839	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1840	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1841	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1842	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1843	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1844	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1845	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1846	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1847	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1848	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1849	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1850	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1851	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1852	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1853	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1854	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1855	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1856	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1857	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1858	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1859	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1860	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1861	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1862	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1863	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1864	帮会环任务-杀精英怪-妖孽作祟	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1865	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1866	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1867	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1868	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1869	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1870	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1871	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1872	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1873	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1874	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1875	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1876	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1877	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1878	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1879	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1880	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1881	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1882	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1883	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1884	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1885	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1886	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1887	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1888	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1889	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1890	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1891	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1892	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1893	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1894	帮会环任务-杀副本怪-清剿余孽	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1895	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1896	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1897	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1898	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1899	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1900	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1901	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1902	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1903	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1904	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1905	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1906	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1907	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1908	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1909	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1910	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1911	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1912	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1913	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1914	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1915	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1916	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1917	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1918	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1919	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1920	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1921	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1922	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1923	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1924	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1925	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1926	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1927	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1928	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1929	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1930	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1931	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1932	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1933	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1934	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1935	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1936	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1937	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1938	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1939	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1940	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1941	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1942	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1943	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1944	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1945	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1946	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1947	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1948	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1949	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1950	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1951	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1952	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1953	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1954	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1955	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1956	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
1957	帮会环任务-上交物品-上交物品	0	0	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	-1	0	-1	0
